,icme_start,mo_start,mo_end,r_heliodist,spacecraft,theta,lati,cat_source,flg_sheath,v_aver_0048_sw,v_std_0048_sw,B_aver_0048_sw,B_std_0048_sw,N_aver_0048_sw,N_std_0048_sw,T_aver_0048_sw,T_std_0048_sw,v_aver_0024_sw,v_std_0024_sw,B_aver_0024_sw,B_std_0024_sw,N_aver_0024_sw,N_std_0024_sw,T_aver_0024_sw,T_std_0024_sw,v_aver_2448_sw,v_std_2448_sw,B_aver_2448_sw,B_std_2448_sw,N_aver_2448_sw,N_std_2448_sw,T_aver_2448_sw,T_std_2448_sw,v_aver_0012h_sw,v_std_0012h_sw,B_aver_0012h_sw,B_std_0012h_sw,N_aver_0012h_sw,N_std_0012h_sw,T_aver_0012h_sw,T_std_0012h_sw,v_aver_1224h_sw,v_std_1224h_sw,B_aver_1224h_sw,B_std_1224h_sw,N_aver_1224h_sw,N_std_1224h_sw,T_aver_1224h_sw,T_std_1224h_sw,v_aver_2436h_sw,v_std_2436h_sw,B_aver_2436h_sw,B_std_2436h_sw,N_aver_2436h_sw,N_std_2436h_sw,T_aver_2436h_sw,T_std_2436h_sw,v_aver_3648h_sw,v_std_3648h_sw,B_aver_3648h_sw,B_std_3648h_sw,N_aver_3648h_sw,N_std_3648h_sw,T_aver_3648h_sw,T_std_3648h_sw,v_aver_sh,v_std_sh,B_aver_sh,B_std_sh,N_aver_sh,N_std_sh,T_aver_sh,T_std_sh,v_aver_mo_cat_II,v_std_mo_cat_II,B_aver_mo_cat_II,B_std_mo_cat_II,N_aver_mo_cat_II,N_std_mo_cat_II,T_aver_mo_cat_II,T_std_mo_cat_II,v_aver_mo_sh_cat_I,v_std_mo_sh_cat_I,B_aver_mo_sh_cat_I,B_std_mo_sh_cat_I,N_aver_mo_sh_cat_I,N_std_mo_sh_cat_I,T_aver_mo_sh_cat_I,T_std_mo_sh_cat_I,dur_sh,dur_mo_cat_II,dur_mo_cat_I,scycle,v_sh_bg_mean,v_sh_bg_std,v_sh_end_mean,v_sh_end_std,v_sh_max,v_sh_min,B_sh_bg_mean,B_sh_bg_std,B_sh_end_mean,B_sh_end_std,B_sh_max,B_sh_min,N_sh_bg_mean,N_sh_bg_std,N_sh_end_mean,N_sh_end_std,N_sh_max,N_sh_min,T_sh_bg_mean,T_sh_bg_std,T_sh_end_mean,T_sh_end_std,T_sh_max,T_sh_min,v_mo_bg_mean,v_mo_bg_std,v_mo_end_mean,v_mo_end_std,v_mo_max,v_mo_min,B_mo_bg_mean,B_mo_bg_std,B_mo_end_mean,B_mo_end_std,B_mo_max,B_mo_min,N_mo_bg_mean,N_mo_bg_std,N_mo_end_mean,N_mo_end_std,N_mo_max,N_mo_min,T_mo_bg_mean,T_mo_bg_std,T_mo_end_mean,T_mo_end_std,T_mo_max,T_mo_min,size_mo,size_sh
0,2022-09-30 04:50:00,2022-09-30 08:28:00,2022-10-01 14:04:00,148950000.0,Wind,6.89092058811599,0.8508156509262648,cat_1,1.0,506.2013244628906,29.821563720703125,4.868901252746582,1.1533381938934326,3.1064870357513428,2.1814002990722656,99310.4296875,21993.0703125,504.62249755859375,25.00837516784668,4.532277584075928,1.3151559829711914,4.25931453704834,2.0476908683776855,91301.1171875,14835.8642578125,508.6200256347656,35.85615158081055,5.382749557495117,0.535464346408844,1.3472963571548462,0.7103696465492249,109405.828125,25168.4609375,536.287353515625,5.132209777832031,0.9405299425125122,128471.421875,25.30441665649414,0.46961674094200134,0.5204241871833801,17389.28515625,479.93267822265625,5.642525672912598,1.7690589427947998,89578.2890625,18.288293838500977,0.4716734290122986,0.6299191117286682,14361.7861328125,502.5126037597656,3.9121603965759277,5.537257194519043,87295.4140625,29.13092803955078,1.3150660991668701,1.8390388488769531,10173.6435546875,506.2615966796875,5.016853332519531,3.25966477394104,94678.2578125,21.076074600219727,1.0916553735733032,1.5949270725250244,17135.44921875,568.5523681640625,17.598804473876953,11.151535034179688,1.6560673713684082,3.8411800861358643,1.322948694229126,246071.0625,47538.484375,,,,,,,,,437.3257141113281,32.91908645629883,7.673592567443848,1.404179573059082,1.127764105796814,0.3571760952472687,141967.078125,38064.75,3.6333333333333333,,29.6,25.0,535.6488647460938,33.974971771240234,554.9248657226562,8.0172700881958,618.4934692382812,535.5087890625,7.580834865570068,2.84371280670166,10.626161575317383,0.5452702641487122,14.868484497070312,5.220361709594727,5.3943939208984375,1.8533023595809937,2.911510944366455,0.6146130561828613,7.525463104248047,2.1174159049987793,160145.046875,36112.93359375,240433.75,21638.57421875,343602.90625,123384.8984375,554.9248657226562,8.0172700881958,419.3626708984375,4.969266891479492,559.2163696289062,401.0780334472656,10.626161575317383,0.5452702641487122,6.142016887664795,0.1955307573080063,11.93813419342041,5.761696815490723,2.911510944366455,0.6146130561828613,1.8817795515060425,0.4801841080188751,3.1764068603515625,0.6498066186904907,240433.75,21638.57421875,86889.015625,13753.451171875,311923.09375,63096.02734375,46601428.095703125,7436664.9755859375
1,2022-09-14 19:28:00,2022-09-14 22:14:00,2022-09-15 13:34:00,149520000.0,Wind,351.8968164074356,-1.0206892868534112,cat_1,1.0,323.61016845703125,19.991540908813477,4.476299285888672,1.3233559131622314,15.567980766296387,17.15557289123535,33496.9921875,7766.65869140625,308.9939270019531,8.446920394897461,4.6372833251953125,1.7920855283737183,27.271034240722656,18.513195037841797,29116.91796875,5348.62109375,337.2870788574219,17.875225067138672,4.318460941314697,0.542140543460846,4.622153282165527,1.1640651226043701,37693.44140625,7397.69970703125,350.990478515625,4.672347545623779,3.8910677433013916,43396.56640625,13.82406997680664,0.5006416440010071,0.9955636262893677,5427.35791015625,323.4512634277344,3.961155414581299,5.360301971435547,31946.3671875,8.227821350097656,0.28842511773109436,0.7978993654251099,3790.242919921875,310.8028259277344,3.6804726123809814,10.942503929138184,26141.375,7.331993103027344,0.9386603236198425,9.618005752563477,5197.7158203125,307.247314453125,5.566087245941162,42.86600112915039,32055.953125,9.056842803955078,1.9458731412887573,9.100868225097656,3585.406494140625,328.1918029785156,5.9506449699401855,8.908753395080566,1.9948691129684448,48.95460891723633,13.037653923034668,40724.7109375,3429.85205078125,,,,,,,,,321.7391052246094,10.133933067321777,13.76981258392334,1.6956990957260132,11.419587135314941,2.2395246028900146,37559.97265625,10053.2177734375,2.7666666666666666,,15.333333333333334,25.0,310.3818664550781,9.602989196777344,339.3976135253906,7.133227348327637,340.2202453613281,314.7052307128906,10.144213676452637,1.269284725189209,14.16357707977295,2.0283074378967285,14.599260330200195,4.316298961639404,33.2147102355957,6.9556965827941895,29.907255172729492,17.928813934326172,70.52779388427734,26.266267776489258,35542.05078125,5043.13232421875,41465.76171875,3190.494384765625,47697.3671875,32851.38671875,339.3976135253906,7.133227348327637,310.148193359375,3.118098020553589,357.6751708984375,297.2311706542969,14.16357707977295,2.0283074378967285,10.47104549407959,1.8538084030151367,16.30582618713379,10.137560844421387,29.907255172729492,17.928813934326172,12.177505493164062,1.3551576137542725,21.594661712646484,6.820005893707275,41465.76171875,3190.494384765625,58655.73828125,16468.81640625,63340.71875,22083.2890625,17759998.608398438,3268790.3576660156
2,2022-07-18 20:26:00,2022-07-19 04:14:00,2022-07-20 09:22:00,150749999.99999997,Wind,295.8445203318943,-6.4877829372560285,cat_1,1.0,389.2948303222656,24.357404708862305,6.333743095397949,1.427815556526184,3.25714111328125,2.1246602535247803,62012.0703125,15579.515625,374.8871765136719,12.927863121032715,6.842142581939697,1.8228886127471924,5.1122283935546875,1.1884759664535522,53445.58984375,10483.427734375,404.1225280761719,24.478580474853516,5.809698104858398,0.4232777953147888,1.3474282026290894,0.7201180458068848,71764.3125,14675.359375,396.600830078125,6.178259372711182,0.736912727355957,79518.3828125,25.791439056396484,0.21658900380134583,0.29524269700050354,18137.853515625,411.5071716308594,5.449729919433594,1.9468141794204712,65784.4765625,20.59580421447754,0.2138739824295044,0.464708149433136,6753.056640625,378.74658203125,5.3835859298706055,5.108663082122803,49284.5234375,13.937135696411133,0.3992528021335602,1.4830679893493652,6724.443359375,370.62225341796875,8.469221115112305,5.113241672515869,57840.1875,10.1127290725708,1.3499974012374878,0.7331942319869995,11858.8642578125,468.35467529296875,18.28889274597168,11.167622566223145,4.068692684173584,14.051855087280273,7.574551582336426,98831.03125,16539.86328125,,,,,,,,,446.0040588378906,22.861486434936523,9.9024076461792,1.4344511032104492,5.127877235412598,4.106081485748291,62407.24609375,15710.3857421875,7.8,,29.133333333333333,25.0,,,480.5532531738281,8.105525970458984,503.31134033203125,424.4757385253906,,,9.77255630493164,1.8418738842010498,15.7774076461792,1.5129046440124512,,,12.756157875061035,5.5431413650512695,31.674936294555664,7.52747106552124,,,73230.5390625,4884.3056640625,154352.015625,67372.171875,480.5532531738281,8.105525970458984,423.272705078125,7.768061637878418,499.49859619140625,351.3518981933594,9.77255630493164,1.8418738842010498,8.779383659362793,0.20152118802070618,13.510427474975586,7.994123458862305,12.756157875061035,5.5431413650512695,5.699802398681641,0.17724771797657013,25.792144775390625,0.7565815448760986,73230.5390625,4884.3056640625,65173.1484375,5096.53466796875,125046.6015625,32773.83203125,46776905.69091797,13151399.282226562
3,2022-07-08 06:40:00,2022-07-08 09:30:00,2022-07-08 18:04:00,150855000.0,Wind,285.68051627329544,-6.948024661989976,cat_1,1.0,357.06317138671875,33.39657974243164,10.855135917663574,7.416168212890625,13.775760650634766,8.987658500671387,48144.36328125,21925.064453125,387.8263244628906,15.92789077758789,17.3682918548584,4.964361667633057,13.287867546081543,12.421313285827637,56481.69921875,27197.947265625,326.6138610839844,9.928607940673828,4.401082515716553,1.222733497619629,14.297096252441406,2.8841190338134766,39915.42578125,9435.916015625,332.7982482910156,4.783361911773682,14.767560958862305,46725.28515625,7.5550336837768555,1.3477760553359985,1.935032844543457,7974.4296875,319.2568664550781,3.946321964263916,13.737430572509766,32499.0234375,6.941174507141113,0.8552082180976868,3.630847692489624,3347.462890625,385.7828674316406,15.833532333374023,16.913244247436523,52930.2890625,16.47449493408203,6.5514984130859375,17.278331756591797,10096.861328125,389.7480163574219,18.66856575012207,10.31833553314209,59560.21875,14.965398788452148,2.317875862121582,4.377329349517822,35599.20703125,406.1967468261719,10.657035827636719,12.370963096618652,1.6555129289627075,26.036714553833008,10.498546600341797,82010.0703125,10055.5986328125,,,,,,,,,404.8132629394531,11.201179504394531,10.140532493591309,2.002840995788574,8.204745292663574,2.3378751277923584,72979.84375,12338.890625,2.8333333333333335,,8.566666666666666,25.0,410.50372314453125,6.601080417633057,412.6032409667969,7.8772196769714355,423.3802185058594,365.6194763183594,14.105470657348633,1.6934946775436401,12.347965240478516,1.2087585926055908,15.051749229431152,7.109988689422607,24.46632957458496,10.422476768493652,15.454665184020996,1.473305583000183,59.51865005493164,10.38475513458252,100744.390625,20102.9375,100153.6171875,4863.48681640625,105490.203125,63228.1015625,412.6032409667969,7.8772196769714355,421.01837158203125,4.870427131652832,430.8717346191406,384.68853759765625,12.347965240478516,1.2087585926055908,5.580225467681885,0.3877692222595215,13.351449012756348,5.622632026672363,15.454665184020996,1.473305583000183,11.666507720947266,0.740356981754303,17.619609832763672,5.412363529205322,100153.6171875,4863.48681640625,69824.0859375,3134.7177734375,113114.578125,48721.22265625,12484441.029052734,4143206.817626953
4,2022-07-07 06:00:00,2022-07-07 10:54:00,2022-07-08 05:10:00,150855000.0,Wind,284.69317759632634,-6.981339417909382,cat_1,1.0,342.5172119140625,19.683679580688477,3.5872650146484375,1.3979347944259644,12.385817527770996,4.520288944244385,36720.2578125,9233.5380859375,326.88214111328125,10.130873680114746,4.431966304779053,1.172788381576538,14.215672492980957,2.2927780151367188,39920.4609375,9408.3896484375,356.6622314453125,14.914451599121094,2.8263721466064453,1.119628667831421,10.740200996398926,5.337136268615723,33700.05078125,7961.93701171875,367.1880187988281,2.4112279415130615,6.258313179016113,37946.96484375,13.370159149169922,0.5920632481575012,1.9188584089279175,9334.9521484375,346.3963623046875,3.2312662601470947,15.111425399780273,29476.341796875,7.164618015289307,1.342323899269104,3.732032537460327,1996.2681884765625,333.47021484375,4.737260341644287,15.035901069641113,46491.63671875,7.96193265914917,1.3847020864486694,2.539105176925659,8280.9287109375,319.2318115234375,4.077788352966309,13.259512901306152,32831.01171875,6.295779705047607,0.7265841364860535,1.444400429725647,3640.43212890625,369.24737548828125,24.824230194091797,5.3699235916137695,3.534574031829834,39.49443054199219,9.562118530273438,50622.0625,15030.5859375,,,,,,,,,388.4200744628906,12.367181777954102,19.429763793945312,1.384339690208435,8.56022834777832,5.6183061599731445,50943.37890625,19594.51953125,4.9,,18.266666666666666,25.0,323.23162841796875,14.529415130615234,405.7032775878906,2.2776546478271484,408.4810791015625,331.16278076171875,2.8753883838653564,0.6264827251434326,13.316832542419434,3.4030282497406006,16.408018112182617,0.5996631979942322,20.04079246520996,8.815406799316406,41.48030471801758,9.726919174194336,60.92475891113281,24.983882904052734,29924.6171875,5986.39501953125,77125.15625,4315.5439453125,83165.3203125,26843.5859375,405.7032775878906,2.2776546478271484,401.83404541015625,7.048496246337891,438.21002197265625,359.80206298828125,13.316832542419434,3.4030282497406006,14.160835266113281,5.118260860443115,22.358163833618164,16.08983039855957,41.48030471801758,9.726919174194336,14.504203796386719,4.091819763183594,38.57366943359375,3.3972384929656982,77125.15625,4315.5439453125,127377.4296875,26250.32421875,129152.0234375,28622.197265625,25542504.096679688,6513523.703613281
5,2022-07-02 00:30:00,2022-07-02 00:30:00,2022-07-02 20:34:00,150885000.0,Wind,279.67246116535216,-7.118817193841693,cat_1,0.0,371.271484375,28.778717041015625,4.7425618171691895,2.1588833332061768,8.489158630371094,7.360195159912109,48349.3671875,11437.580078125,350.9397277832031,8.222793579101562,5.742095470428467,2.6591763496398926,12.73560905456543,8.47430419921875,40974.28125,6752.9638671875,391.673828125,27.582542419433594,3.733201026916504,0.43656018376350403,4.220008373260498,0.39936840534210205,55732.734375,10351.142578125,416.1387939453125,3.7838563919067383,4.214363098144531,65263.47265625,12.718634605407715,0.5739087462425232,0.39618924260139465,5240.8818359375,368.4111328125,3.6850345134735107,4.225376605987549,46532.61328125,14.804802894592285,0.23309490084648132,0.4027821719646454,3419.729736328125,345.2970886230469,3.5505635738372803,5.983057975769043,42932.4453125,7.93157958984375,0.6744392514228821,1.9954614639282227,5069.07861328125,356.17181396484375,7.781130790710449,18.99530029296875,39114.03125,3.8803532123565674,2.1506190299987793,7.284124851226807,7576.06298828125,,,,,,,,,334.58526611328125,15.768239974975586,12.25293254852295,1.3844772577285767,9.021378517150879,3.4590070247650146,33020.796875,3712.654296875,,,,,,,,,,20.066666666666666,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.3272705078125,2.359374523162842,308.6715087890625,3.318727970123291,362.6172180175781,287.3395080566406,12.106383323669434,0.6182010173797607,8.633905410766602,0.7560967206954956,13.916117668151855,7.316964149475098,14.087657928466797,2.8692331314086914,16.566917419433594,2.892780303955078,21.167932510375977,4.231411933898926,31289.884765625,3920.83056640625,36055.17578125,1861.15771484375,48900.84765625,22299.390625,24170439.624023438,
6,2022-06-25 08:28:00,2022-06-25 08:28:00,2022-06-26 06:04:00,150900000.0,Wind,273.2711452774965,-7.215257615566443,cat_1,0.0,427.13470458984375,30.046297073364258,7.609231472015381,1.0829061269760132,4.052561283111572,0.916743278503418,82033.8203125,18012.765625,405.4788818359375,21.88470458984375,8.330373764038086,0.9407268762588501,3.313260555267334,0.493159681558609,73234.65625,10336.251953125,448.868896484375,19.642471313476562,6.882449150085449,0.6339000463485718,4.792476654052734,0.5858361124992371,90902.34375,19679.107421875,457.02587890625,6.523861408233643,4.679018497467041,102843.6640625,18.25860595703125,0.6494786739349365,0.5304545164108276,7757.27685546875,440.77606201171875,7.22914981842041,4.8992228507995605,79134.4921875,17.80951499938965,0.37076306343078613,0.616058886051178,20752.46875,405.1639404296875,7.852208137512207,3.2464797496795654,70182.25,22.55430030822754,1.0885816812515259,0.5950024127960205,11499.666015625,405.83953857421875,8.837665557861328,3.381856918334961,76366.1171875,21.21870994567871,0.299342542886734,0.350337952375412,7844.28564453125,,,,,,,,,447.7184753417969,46.61132049560547,11.532470703125,1.377969741821289,3.7774736881256104,0.8186099529266357,101628.140625,47441.2734375,,,,,,,,,,21.6,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.99566650390625,9.801700592041016,577.7074584960938,20.83145523071289,574.3031616210938,386.5880432128906,10.294259071350098,0.590983510017395,6.740610599517822,0.7739498615264893,14.757475852966309,5.032938480377197,4.862369537353516,0.3893282413482666,4.3959879875183105,0.3397975564002991,6.166406154632568,2.00197172164917,90474.9921875,7544.43896484375,202532.796875,8576.59375,272150.0625,49771.8203125,34814588.642578125,
7,2022-06-06 09:44:00,2022-06-06 16:16:00,2022-06-07 10:06:00,150780000.0,Wind,255.12920309715844,-7.000070707264015,cat_1,1.0,287.8809509277344,10.531365394592285,4.439983367919922,0.9476913809776306,10.189809799194336,3.202958345413208,25169.580078125,2528.29833984375,281.1219177246094,9.862253189086914,5.1103901863098145,0.8537957072257996,13.05148983001709,1.9620778560638428,25815.7890625,2528.022216796875,294.4185485839844,6.102827072143555,3.793196439743042,0.45771732926368713,7.413671970367432,0.8400260806083679,24670.537109375,2415.56640625,299.7398376464844,3.6007158756256104,7.053071022033691,26307.701171875,2.4172310829162598,0.3409162163734436,0.7851350903511047,1436.1866455078125,289.22613525390625,3.981016159057617,7.765541076660156,23057.66015625,3.636913299560547,0.4785504937171936,0.7359946370124817,2075.53466796875,289.5523376464844,5.580713748931885,12.920454978942871,25699.306640625,5.403738975524902,0.5045335292816162,2.020899534225464,2724.787353515625,272.8770751953125,4.647735595703125,13.19827651977539,26017.73828125,5.10463285446167,0.8742985129356384,1.9280375242233276,2129.593505859375,313.96014404296875,4.2894673347473145,8.564810752868652,2.6190974712371826,34.33403396606445,10.30302906036377,45596.23046875,5053.3349609375,,,,,,,,,323.36627197265625,6.97989559173584,7.957796573638916,1.118764042854309,14.774251937866211,5.728872776031494,36260.9921875,5792.97509765625,6.533333333333333,,17.833333333333332,25.0,298.0129699707031,21.384309768676758,309.7589111328125,4.847342491149902,325.5572814941406,302.48809814453125,5.778148174285889,2.384058713912964,9.769021987915039,1.5298116207122803,13.580673217773438,1.568359613418579,30.7088623046875,11.737442970275879,22.629840850830078,5.582050800323486,64.08888244628906,16.619701385498047,33330.55078125,10585.634765625,37659.03515625,2831.838623046875,59688.078125,26538.029296875,309.7589111328125,4.847342491149902,318.0726318359375,6.676273822784424,342.7026672363281,300.0993347167969,9.769021987915039,1.5298116207122803,7.315080642700195,0.8915361762046814,10.998459815979004,5.341185092926025,22.629840850830078,5.582050800323486,9.138785362243652,1.8973268270492554,29.274200439453125,5.811098575592041,37659.03515625,2831.838623046875,43484.46484375,2851.732421875,64374.9140625,27493.6640625,20760114.66064453,7384342.587890625
8,2022-04-14 12:58:00,2022-04-14 12:58:00,2022-04-15 02:08:00,149190000.0,Wind,204.34224454444043,-3.005018190764403,cat_1,0.0,464.2622375488281,31.31315803527832,8.140527725219727,2.349924087524414,5.131155967712402,3.2396554946899414,83524.609375,25080.068359375,439.7380676269531,20.723848342895508,8.4677734375,1.888664722442627,5.319797039031982,3.279061794281006,67920.234375,14875.2998046875,489.3360290527344,17.294708251953125,7.810270309448242,2.704037666320801,4.929336071014404,3.1892247200012207,99278.046875,23367.544921875,486.759765625,5.523045063018799,7.7060956954956055,114909.921875,20.812644958496094,1.2149605751037598,1.560515284538269,18259.3359375,492.0256652832031,10.198227882385254,2.0302834510803223,83145.640625,12.070834159851074,1.4936732053756714,1.3333743810653687,15911.7578125,435.9394226074219,8.917888641357422,3.806529998779297,58233.5,16.487668991088867,1.366140604019165,3.3183963298797607,11525.658203125,443.4811706542969,8.004883766174316,6.870428562164307,77648.03125,23.629011154174805,2.206674814224243,2.402334213256836,11158.806640625,,,,,,,,,519.2439575195312,26.065303802490234,17.376554489135742,2.7112724781036377,5.554134845733643,2.4680087566375732,98322.171875,22313.109375,,,,,,,,,,13.166666666666666,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.7745361328125,17.325637817382812,490.396728515625,15.603548049926758,580.6005249023438,442.703125,10.129932403564453,0.5782328844070435,13.229854583740234,1.6825071573257446,20.849746704101562,9.965591430664062,7.486571311950684,1.0621705055236816,7.084930896759033,4.678343296051025,13.960836410522461,2.11319637298584,126314.9921875,10257.0,116311.234375,8613.4150390625,166901.28125,61263.328125,24612163.58642578,
9,2022-04-13 01:46:00,2022-04-13 01:46:00,2022-04-13 23:04:00,149115000.0,Wind,202.9189150452985,-2.839587140714869,cat_1,0.0,490.0266418457031,35.01628112792969,4.364124298095703,1.3795607089996338,4.399330139160156,2.369832754135132,109009.6796875,26215.509765625,474.5779724121094,24.555238723754883,4.8759026527404785,1.4084362983703613,5.983257293701172,2.4978668689727783,102418.25,23638.36328125,505.03094482421875,37.09372329711914,3.860363245010376,1.1443520784378052,2.8554325103759766,0.4192901849746704,115468.84375,26999.166015625,538.0081176757812,4.329698085784912,3.0314576625823975,138197.203125,22.625032424926758,1.3620274066925049,0.45853951573371887,20100.203125,472.5399169921875,3.397946834564209,2.682002544403076,92971.5625,9.91199779510498,0.5859469771385193,0.28554651141166687,5741.20166015625,463.8160705566406,4.23748254776001,4.311681747436523,91529.5546875,24.025041580200195,1.2870898246765137,2.115356206893921,22863.15625,485.0361328125,5.498260021209717,7.586647033691406,112994.2578125,20.345178604125977,1.2360697984695435,1.6412737369537354,19191.470703125,,,,,,,,,466.3131103515625,30.30426597595215,9.968670845031738,1.027148723602295,2.163455009460449,1.057377576828003,70837.6484375,16671.107421875,,,,,,,,,,21.3,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.3939208984375,24.588212966918945,418.2232360839844,2.682997703552246,525.18408203125,410.53521728515625,6.224181175231934,2.4624507427215576,7.066417217254639,1.15472412109375,11.289653778076172,6.878602027893066,2.348092794418335,0.8530158996582031,7.4888787269592285,2.6341166496276855,6.291352272033691,1.0156689882278442,159320.515625,22605.052734375,45196.51953125,6883.99755859375,196955.0,36294.44140625,35756889.30175781,
