datetime,Bmag,Bx,By,Bz,Proton_speed_x,Proton_speed_y,Proton_speed_z,Proton_speed,Proton_density,Proton_temp,SYM_H
2015-12-27 00:05:00,7.237157894736842,6.259578947368421,-3.3993684210526314,-0.5509999999999999,-540.5,-18.96375,-0.51725,540.9125,3.2267333333333332,145716.3,-10
2015-12-27 00:10:00,7.216666666666667,6.422111111111111,-3.2122777777777776,0.24033333333333332,-536.38175,-13.922,2.66375,536.59,3.2546666666666666,135070.775,-10
2015-12-27 00:15:00,7.0888947368421045,6.103105263157895,-3.4085789473684214,0.11705263157894738,-536.9754,-16.283800000000003,3.3141999999999996,537.3,3.4082999999999997,131750.24,-10
2015-12-27 00:20:00,7.123473684210526,5.536736842105263,-4.431052631578948,-0.010999999999999992,-539.861,-23.0044,0.9088,540.392,3.4112,131078.6,-11
2015-12-27 00:25:00,7.1147368421052635,5.873105263157894,-3.8852631578947374,0.6797368421052631,-532.2402500000001,-15.9035,3.7485,532.5125,3.30215,114493.7,-10
2015-12-27 00:30:00,7.0925,5.551666666666667,-4.265499999999999,0.9389444444444445,-535.249,-21.019399999999997,4.233,535.7,3.4327799999999997,115612.66,-10
2015-12-27 00:35:00,7.003052631578947,5.4469473684210525,-4.08578947368421,1.0539473684210525,-536.6510000000001,-24.651,2.48,537.2725,3.479475,121678.325,-10
2015-12-27 00:40:00,6.994526315789473,4.7733684210526315,-4.992894736842105,0.5688421052631579,-542.2646666666667,-26.906000000000002,2.503,543.0300000000001,3.4081333333333332,115137.23333333334,-10
2015-12-27 00:45:00,7.008684210526315,4.918526315789474,-4.7934210526315795,1.1651052631578949,-538.8676,-25.330599999999997,5.8716,539.546,3.5227600000000003,111430.62,-11
2015-12-27 00:50:00,6.9911666666666665,5.019777777777778,-4.540888888888889,1.6160555555555556,-537.8288,-20.357,9.5726,538.342,3.3369999999999997,109782.13999999998,-10
2015-12-27 00:55:00,6.860105263157894,4.125473684210526,-5.055315789473684,-1.4546315789473685,-553.33125,-27.0405,-6.78225,554.0925,3.668275,119396.75,-10
2015-12-27 01:00:00,6.933052631578948,5.041368421052631,-4.620052631578948,-0.8516842105263157,-545.8538000000001,-22.7418,-3.7821999999999996,546.3979999999999,3.5316400000000003,110278.13999999998,-9
2015-12-27 01:05:00,6.882263157894737,5.076631578947368,-4.553473684210527,-0.1268421052631579,-542.5456,-22.3476,0.7574000000000001,543.05,3.55824,112347.28,-9
2015-12-27 01:10:00,6.8341666666666665,4.7812777777777775,-4.792666666666666,-0.5737222222222222,-545.37875,-25.38325,-3.9065,546.04,3.62545,112953.475,-9
2015-12-27 01:15:00,6.806315789473683,4.784052631578947,-4.786052631578947,-0.5472105263157895,-545.27275,-25.4035,-4.379,545.945,3.59225,107925.475,-10
2015-12-27 01:20:00,6.911473684210527,3.800368421052631,-5.616,0.047631578947368414,-551.2203999999999,-29.114600000000003,-1.975,552.066,3.82438,107736.4,-9
