datetime,Bmag,Bx,By,Bz,Proton_speed_x,Proton_speed_y,Proton_speed_z,Proton_speed,Proton_density,Proton_temp,SYM_H
2004-03-06 00:05:00,3.683789473684211,-2.930842105263158,2.068263157894737,-0.44747368421052636,-411.01759999999996,-14.699000000000002,-12.6344,411.508,3.05268,68714.94,-11
2004-03-06 00:10:00,3.6706842105263155,-3.0124736842105264,1.6886842105263158,-0.9384210526315788,-414.564,-9.355599999999999,-7.7307999999999995,414.746,3.17468,74254.9,-12
2004-03-06 00:15:00,3.412157894736842,-3.0792105263157894,1.115263157894737,0.5288421052631579,-413.7566,-7.753399999999999,-15.0154,414.128,3.26038,83401.44,-12
2004-03-06 00:20:00,3.189166666666667,-2.3678333333333335,1.239111111111111,1.5857222222222223,-417.7175,-10.49425,-20.32575,418.34749999999997,3.078275,74771.1,-12
2004-03-06 00:25:00,3.048157894736842,-1.9461578947368419,1.8093684210526315,1.1168947368421052,-416.7884,-15.707600000000003,-16.011000000000003,417.41,2.74674,69642.22,-12
2004-03-06 00:30:00,3.8656842105263163,-2.866842105263158,2.217,0.6351052631578947,-409.669,-19.287,-17.617,410.6075,2.5703750000000003,66045.7,-13
2004-03-06 00:35:00,4.120894736842105,-3.7846842105263163,1.2481578947368421,0.7341052631578947,-402.9045,-13.482249999999999,-18.2755,403.565,2.259675,79953.0,-12
2004-03-06 00:40:00,4.0938888888888885,-3.923666666666667,0.7833888888888889,0.8185,-399.7656,-11.2566,-20.967000000000002,400.47200000000004,2.28354,92715.88,-12
2004-03-06 00:45:00,4.093684210526316,-3.9997368421052633,0.7957894736842105,0.1983157894736842,-400.53959999999995,-9.479000000000001,-16.618000000000002,400.994,2.4409,96723.76,-11
2004-03-06 00:50:00,4.101315789473684,-4.069526315789473,0.48121052631578953,0.029421052631578945,-401.98075,-7.063,-15.578750000000001,402.3425,2.2318,97660.9,-11
2004-03-06 00:55:00,4.107,-4.012368421052631,0.8413684210526317,0.156,-402.5396,-8.795,-14.747200000000001,402.9,2.5434,95129.46,-11
2004-03-06 01:00:00,4.1113333333333335,-3.975888888888889,1.0334999999999999,0.08894444444444444,-404.04560000000004,-10.5962,-14.9138,404.456,2.57606,95374.98000000001,-12
2004-03-06 01:05:00,4.125684210526316,-4.015526315789474,0.9319473684210526,0.057842105263157896,-405.07033333333334,-10.978,-15.173666666666668,405.49666666666667,2.4896333333333334,95830.36666666665,-12
