datetime,Bmag,Bx,By,Bz,Proton_speed_x,Proton_speed_y,Proton_speed_z,Proton_speed,Proton_density,Proton_temp,SYM_H
2001-03-15 00:05:00,4.461263157894737,2.3513684210526318,-3.750578947368421,-0.3877894736842105,-393.4486,15.791,18.362000000000002,394.18199999999996,3.9639800000000003,106517.62,-4
2001-03-15 00:10:00,4.281526315789474,1.764578947368421,-3.8783157894736844,-0.30615789473684213,-389.6626,11.4104,18.933600000000002,390.27000000000004,3.9731399999999994,94468.34,-4
2001-03-15 00:15:00,4.183166666666667,1.7798333333333334,-3.6872777777777777,-0.4584444444444444,-388.9205,7.24375,19.4305,389.4425,3.993525,96127.575,-4
2001-03-15 00:20:00,4.601368421052632,1.3511578947368421,-4.347157894736842,-0.582,-388.40250000000003,9.33625,19.330750000000002,388.97,3.7821249999999997,81751.55,-5
2001-03-15 00:25:00,4.5234736842105265,1.3096842105263158,-4.321789473684211,0.03536842105263158,-389.369,9.788599999999999,17.944200000000002,389.882,3.80934,86497.24,-5
2001-03-15 00:30:00,4.434052631578948,1.8607894736842103,-3.9873157894736844,0.43531578947368427,-385.43940000000003,13.0836,15.0964,385.946,3.48232,89227.98000000001,-5
2001-03-15 00:35:00,3.860777777777778,1.5179999999999998,-3.529388888888889,-0.0465,-378.94725,7.0489999999999995,12.7005,379.22,3.302975,83196.85,-5
2001-03-15 00:40:00,3.411473684210526,-0.007631578947368428,-3.170526315789474,-0.08668421052631581,-371.1062,-2.9799999999999995,13.429399999999998,371.358,3.5369599999999997,71545.54000000001,-6
2001-03-15 00:45:00,3.7176315789473686,-1.2420526315789473,-3.4659999999999997,0.352,-370.48519999999996,-8.628200000000001,15.3102,370.84,3.59778,59330.42,-7
2001-03-15 00:50:00,3.84378947368421,-1.6025789473684209,-3.301,0.974,-367.80275,-10.65325,11.250250000000001,368.075,3.374425,52304.675,-5
2001-03-15 00:55:00,3.4505555555555554,-2.3321111111111112,-1.9483888888888887,1.5425555555555557,-377.75575,0.609,16.9645,378.105,3.476175,74433.775,-5
2001-03-15 01:00:00,3.4252631578947366,-2.9456315789473684,-0.11689473684210527,1.425315789473684,-387.023,18.6995,18.91525,388.82,4.43068,71536.12,-5
