datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2006-04-01 00:00:25,-346.244,1.197,-19.343,346.73,6.9051,39642.8
2006-04-01 00:01:29,-344.119,-2.579,-9.402,344.23,7.8218,36266.0
2006-04-01 00:02:33,-348.055,1.114,-14.798,348.32,6.5316,35242.5
2006-04-01 00:03:37,-345.251,2.042,-11.793,345.42,7.042,37213.0
2006-04-01 00:04:41,-344.826,7.002,-14.283,345.15,6.7649,37503.4
2006-04-01 00:05:45,-341.122,7.844,-16.106,341.54,7.4735,53020.8
2006-04-01 00:06:49,-345.647,8.536,-19.417,346.23,7.118,43862.1
2006-04-01 00:07:53,-343.849,5.84,-18.296,344.32,7.177,42049.2
2006-04-01 00:08:57,-343.169,6.459,-15.676,343.53,6.7486,47793.8
2006-04-01 00:10:01,-340.535,8.483,-13.322,340.85,6.9102,47693.5
2006-04-01 00:11:05,-339.024,9.064,-14.025,339.38,7.0773,49475.6
2006-04-01 00:12:09,-346.172,3.102,-16.122,346.5,7.2409,66009.0
2006-04-01 00:13:13,-344.51,1.023,-19.652,345.0,7.4964,69084.5
2006-04-01 00:14:17,-343.843,4.814,-16.952,344.23,7.5836,73005.8
2006-04-01 00:15:21,-342.59,8.765,-16.357,343.03,7.3319,66941.2
2006-04-01 00:16:25,-344.347,4.765,-12.279,344.55,6.7435,68307.5
2006-04-01 00:17:29,-344.607,3.104,-17.089,344.98,6.9802,67217.6
2006-04-01 00:18:33,-344.989,4.319,-17.728,345.4,6.5351,67233.7
2006-04-01 00:19:37,-343.825,3.441,-17.277,344.21,7.7312,67582.7
2006-04-01 00:20:41,-341.755,3.775,-19.535,342.26,7.3703,70704.9
2006-04-01 00:21:45,,,,,,
2006-04-01 00:22:49,-345.964,4.875,-17.073,346.35,6.7535,64792.0
2006-04-01 00:23:53,-345.599,5.49,-17.649,346.02,6.5248,67002.3
2006-04-01 00:24:57,-345.087,4.575,-19.219,345.57,6.6979,66464.7
2006-04-01 00:26:01,-345.075,6.153,-17.741,345.51,6.5729,66891.5
2006-04-01 00:27:05,-345.501,3.83,-15.993,345.83,7.8764,61760.5
2006-04-01 00:28:09,-345.366,5.084,-19.332,345.86,6.9227,66185.0
2006-04-01 00:29:13,-345.814,4.606,-15.849,346.14,7.1251,60738.3
2006-04-01 00:30:17,-344.46,3.937,-18.229,344.89,6.862,69798.4
