datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2000-08-07 00:00:01,4.673,-4.096,1.589,-1.583
2000-08-07 00:00:17,4.674,-4.036,1.392,-1.891
2000-08-07 00:00:33,4.716,-3.956,0.997,-2.347
2000-08-07 00:00:49,4.633,-3.971,1.331,-1.924
2000-08-07 00:01:05,4.636,-3.996,1.82,-1.455
2000-08-07 00:01:21,4.645,-3.849,2.305,-1.17
2000-08-07 00:01:37,4.781,-3.911,2.114,-1.733
2000-08-07 00:01:53,4.679,-4.193,1.265,-1.635
2000-08-07 00:02:09,4.643,-4.055,1.565,-1.618
2000-08-07 00:02:25,4.705,-3.743,1.905,-2.035
2000-08-07 00:02:41,4.672,-4.318,0.686,-1.606
2000-08-07 00:02:57,4.725,-4.411,0.227,-1.664
2000-08-07 00:03:13,4.693,-4.507,-0.215,-1.275
2000-08-07 00:03:29,4.828,-4.393,-1.581,-1.06
2000-08-07 00:03:45,4.694,-4.227,-1.663,-1.13
2000-08-07 00:04:01,4.835,-4.468,-1.413,-1.175
2000-08-07 00:04:17,4.779,-4.503,-1.348,-0.846
2000-08-07 00:04:33,4.769,-4.36,-1.825,-0.625
2000-08-07 00:04:49,4.773,-4.442,-1.608,-0.634
2000-08-07 00:05:05,4.751,-4.334,-1.884,-0.428
2000-08-07 00:05:21,4.759,-4.577,-1.015,-0.594
2000-08-07 00:05:37,4.625,-4.449,-1.221,-0.274
2000-08-07 00:05:53,4.697,-4.568,-1.065,-0.006
2000-08-07 00:06:09,4.636,-4.451,-1.182,0.355
2000-08-07 00:06:25,4.699,-4.388,-1.656,0.086
2000-08-07 00:06:41,4.706,-4.327,-1.786,-0.056
2000-08-07 00:06:57,4.65,-3.745,-1.831,-1.818
2000-08-07 00:07:13,4.736,-3.533,-2.795,-1.229
2000-08-07 00:07:29,4.691,-4.423,-1.108,-0.422
2000-08-07 00:07:45,4.69,-4.414,-1.219,-0.745
2000-08-07 00:08:01,4.597,-4.167,-1.814,-0.575
