datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2000-10-25 00:00:54,-433.09,-42.793,-2.802,435.15,2.4632,71858.8
2000-10-25 00:01:58,-424.69,-41.799,-5.568,426.72,2.397,81559.4
2000-10-25 00:03:02,-425.629,-46.11,-8.099,428.14,2.4149,72727.5
2000-10-25 00:04:06,-436.694,-43.92,-1.283,438.84,2.3874,67858.4
2000-10-25 00:05:10,-434.162,-43.269,2.902,436.26,2.3526,73251.3
2000-10-25 00:06:14,-445.007,-35.78,9.359,446.49,2.6383,79652.7
2000-10-25 00:07:18,,,,,,
2000-10-25 00:08:22,-430.339,-40.543,4.499,432.21,2.3998,67650.7
2000-10-25 00:09:26,-430.728,-39.359,11.97,432.62,2.6182,67361.5
2000-10-25 00:10:30,-428.939,-43.156,-1.051,431.04,2.333,65201.0
2000-10-25 00:11:34,-427.175,-44.028,1.587,429.37,2.4008,68190.7
2000-10-25 00:12:38,-431.737,-45.304,-3.226,434.05,2.4709,80100.6
2000-10-25 00:13:42,-437.875,-46.433,-5.492,440.3,2.6269,92440.7
2000-10-25 00:14:46,-435.326,-43.797,-8.976,437.55,2.0613,63821.5
2000-10-25 00:15:50,-425.157,-46.753,-4.868,427.67,2.2845,72271.5
2000-10-25 00:16:54,-427.736,-46.264,-7.869,430.23,2.3532,71589.3
2000-10-25 00:17:58,-431.608,-46.982,-4.304,434.1,2.383,65857.2
2000-10-25 00:19:02,-432.41,-45.836,-10.616,434.89,2.4521,73269.5
2000-10-25 00:20:06,-428.615,-46.825,-10.767,431.23,2.4185,71808.7
2000-10-25 00:21:10,,,,,,
2000-10-25 00:22:14,-433.388,-43.08,-17.4,435.81,2.2649,73648.6
2000-10-25 00:23:18,-428.477,-47.608,-6.755,431.09,2.2442,68761.8
2000-10-25 00:24:22,-429.76,-43.532,-0.44,431.88,2.4833,80800.8
2000-10-25 00:25:26,-430.194,-45.974,-6.282,432.61,2.3798,71077.9
2000-10-25 00:26:30,-429.2,-46.839,-6.123,431.71,2.2534,67433.2
2000-10-25 00:27:34,-422.582,-43.467,-8.832,424.83,2.2795,71923.8
2000-10-25 00:28:38,-426.737,-46.476,-8.155,429.26,2.2318,68375.8
2000-10-25 00:29:42,-427.605,-46.861,-12.164,430.26,2.2846,71505.6
2000-10-25 00:30:46,-422.831,-40.353,-15.683,424.98,2.3357,74641.4
2000-10-25 00:31:50,-418.501,-42.092,-19.741,421.01,2.6213,93737.6
2000-10-25 00:32:54,-423.757,-43.16,-20.451,426.37,2.3805,83494.0
2000-10-25 00:33:58,-425.486,-41.765,-20.251,427.95,2.3944,89916.0
2000-10-25 00:35:02,-425.148,-39.949,-15.256,427.23,2.2782,77682.8
2000-10-25 00:36:06,-424.658,-42.075,-3.276,426.67,2.4208,85146.1
2000-10-25 00:37:10,-426.72,-44.101,-2.144,428.91,2.441,50781.7
2000-10-25 00:38:14,-426.789,-42.746,-0.491,428.84,2.4046,48213.0
2000-10-25 00:39:18,-430.932,-40.005,-0.732,432.71,2.2319,58797.0
2000-10-25 00:40:22,-425.01,-40.186,7.157,426.88,2.9198,88550.2
2000-10-25 00:41:26,-434.011,-39.516,-22.606,436.33,2.9552,69340.5
