datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2006-12-10 00:00:04,5.794,3.855,-4.144,-1.185
2006-12-10 00:00:20,5.813,4.357,-3.667,0.856
2006-12-10 00:00:36,5.878,3.999,-4.215,-0.526
2006-12-10 00:00:52,5.8,3.4,-4.54,-1.105
2006-12-10 00:01:08,5.76,3.958,-4.087,-0.4
2006-12-10 00:01:24,5.921,3.797,-4.205,-1.079
2006-12-10 00:01:40,5.74,3.224,-4.183,-1.943
2006-12-10 00:01:56,5.686,3.433,-3.681,-2.405
2006-12-10 00:02:12,5.674,4.412,-3.15,1.46
2006-12-10 00:02:28,5.7,3.964,-3.166,2.372
2006-12-10 00:02:44,5.756,4.102,-3.057,2.619
2006-12-10 00:03:00,5.739,3.459,-3.076,3.294
2006-12-10 00:03:16,5.726,3.699,-3.648,2.373
2006-12-10 00:03:32,5.777,3.745,-3.921,1.932
2006-12-10 00:03:48,5.856,3.783,-4.032,1.912
2006-12-10 00:04:04,5.773,4.018,-3.642,1.925
2006-12-10 00:04:20,5.836,3.754,-3.879,2.194
2006-12-10 00:04:36,5.839,3.438,-4.022,2.424
2006-12-10 00:04:52,5.851,3.406,-4.228,2.053
2006-12-10 00:05:08,5.786,3.497,-4.123,1.942
2006-12-10 00:05:24,5.841,3.252,-4.35,2.14
2006-12-10 00:05:40,5.777,2.868,-4.377,2.429
2006-12-10 00:05:56,5.79,2.513,-4.679,2.269
2006-12-10 00:06:12,5.865,3.681,-4.067,2.043
2006-12-10 00:06:28,5.883,3.352,-4.288,2.194
2006-12-10 00:06:44,5.853,3.455,-4.178,2.192
2006-12-10 00:07:00,5.867,3.626,-4.008,2.199
2006-12-10 00:07:16,5.855,3.58,-4.021,2.238
2006-12-10 00:07:32,5.883,3.405,-4.549,1.335
2006-12-10 00:07:48,5.756,3.804,-3.348,1.894
2006-12-10 00:08:04,5.752,4.527,-1.738,3.073
2006-12-10 00:08:20,5.779,4.429,-2.263,2.919
2006-12-10 00:08:36,5.82,3.841,-3.14,2.835
2006-12-10 00:08:52,5.805,4.43,-2.085,2.956
2006-12-10 00:09:08,5.805,3.369,-4.703,0.144
2006-12-10 00:09:24,5.846,3.638,-4.489,0.776
2006-12-10 00:09:40,5.824,3.891,-4.127,1.09
2006-12-10 00:09:56,5.813,3.831,-4.238,0.543
2006-12-10 00:10:12,5.783,3.484,-4.52,-0.784
2006-12-10 00:10:28,5.848,4.383,-3.517,1.021
2006-12-10 00:10:44,5.827,4.449,-3.196,1.745
2006-12-10 00:11:00,5.822,4.534,-3.109,1.793
2006-12-10 00:11:16,5.811,4.462,-3.609,0.887
2006-12-10 00:11:32,5.806,4.424,-3.599,0.98
2006-12-10 00:11:48,5.823,4.414,-3.562,1.288
2006-12-10 00:12:04,5.776,4.234,-3.769,0.942
2006-12-10 00:12:20,5.865,3.538,-4.625,-0.558
2006-12-10 00:12:36,5.874,3.693,-4.465,-0.863
2006-12-10 00:12:52,5.825,3.929,-4.263,-0.34
2006-12-10 00:13:08,5.863,3.807,-4.386,-0.473
2006-12-10 00:13:24,5.801,3.994,-4.041,0.962
2006-12-10 00:13:40,5.91,3.627,-4.606,-0.19
2006-12-10 00:13:56,5.877,3.816,-4.418,-0.297
2006-12-10 00:14:12,5.82,4.244,-3.488,1.614
2006-12-10 00:14:28,5.886,3.279,-4.813,-0.249
2006-12-10 00:14:44,5.912,2.689,-5.144,-0.95
2006-12-10 00:15:00,5.708,3.062,-4.251,0.295
2006-12-10 00:15:16,5.779,4.309,-3.187,1.924
2006-12-10 00:15:32,5.79,4.611,-2.135,2.637
2006-12-10 00:15:48,5.789,4.786,-1.868,2.595
2006-12-10 00:16:04,5.777,4.676,-2.34,2.431
2006-12-10 00:16:20,5.777,4.646,-2.204,2.618
2006-12-10 00:16:36,5.773,4.633,-2.653,2.174
2006-12-10 00:16:52,5.826,4.585,-2.69,2.356
2006-12-10 00:17:08,5.875,4.717,-2.5,2.427
2006-12-10 00:17:24,5.866,4.737,-2.456,2.398
2006-12-10 00:17:40,5.808,4.373,-3.706,0.828
2006-12-10 00:17:56,5.838,4.298,-3.88,0.65
2006-12-10 00:18:12,5.848,3.989,-4.218,0.327
2006-12-10 00:18:28,5.872,4.012,-4.05,1.373
2006-12-10 00:18:44,5.801,3.641,-4.369,0.969
2006-12-10 00:19:00,5.782,3.229,-4.772,0.219
2006-12-10 00:19:16,5.848,3.502,-4.667,-0.22
2006-12-10 00:19:32,5.876,3.888,-4.344,0.483
2006-12-10 00:19:48,5.735,3.493,-4.266,1.332
2006-12-10 00:20:04,5.854,3.302,-3.97,1.886
2006-12-10 00:20:20,5.699,3.556,-3.938,1.716
