datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2003-05-06 00:00:45,-623.674,-27.054,8.959,624.35,10.0508,228182.2
2003-05-06 00:01:49,-633.116,-23.044,20.447,633.92,10.6106,225834.3
2003-05-06 00:02:53,-619.339,-21.178,8.406,619.78,10.2268,210960.9
2003-05-06 00:03:57,-621.096,-15.072,-6.221,621.3,10.2516,204557.2
2003-05-06 00:05:01,-621.912,4.588,-29.637,622.56,11.9492,236202.9
2003-05-06 00:06:05,-630.072,15.936,-33.109,631.06,12.3172,227683.0
2003-05-06 00:07:09,-638.629,18.622,-33.932,639.72,10.9868,231048.9
2003-05-06 00:08:13,-631.127,22.594,-29.5,632.15,9.931,240288.4
2003-05-06 00:09:17,-644.95,77.246,10.143,649.65,7.7797,286477.6
2003-05-06 00:10:21,-637.024,75.105,52.937,643.74,8.7167,261789.5
2003-05-06 00:11:25,-633.345,84.575,34.798,639.99,8.4746,275489.2
2003-05-06 00:12:29,-649.488,65.537,-9.648,652.83,7.7953,226762.8
2003-05-06 00:13:33,,,,,,
2003-05-06 00:14:37,-665.373,91.096,27.246,672.19,8.4006,303709.0
2003-05-06 00:15:41,-664.472,79.474,-0.109,669.2,8.8121,287806.2
2003-05-06 00:16:45,-679.535,72.201,7.826,683.42,8.5657,309094.8
2003-05-06 00:17:49,-705.68,59.266,29.61,708.85,8.8357,358692.5
2003-05-06 00:18:53,-665.774,91.259,24.019,672.48,8.6168,303458.6
2003-05-06 00:19:57,-639.785,83.362,16.693,645.44,8.43,253205.8
2003-05-06 00:21:01,-641.069,43.996,-9.798,642.62,6.6097,225734.1
2003-05-06 00:22:05,-605.397,59.449,6.662,608.36,12.0115,218072.2
2003-05-06 00:23:09,-615.954,73.82,11.819,620.5,9.3577,232668.9
2003-05-06 00:24:13,-621.355,76.764,12.55,626.23,9.0945,243390.0
2003-05-06 00:25:17,-640.567,81.798,3.961,645.78,8.7955,257238.0
2003-05-06 00:26:21,-628.38,70.071,-10.189,632.32,9.4692,249014.2
2003-05-06 00:27:25,-623.654,57.55,-15.908,626.45,8.3534,273186.8
2003-05-06 00:28:29,-604.749,21.01,57.898,608.05,11.9613,239137.8
2003-05-06 00:29:33,-605.044,11.303,56.267,607.93,11.5768,228058.9
2003-05-06 00:30:37,-601.181,19.777,50.114,603.74,12.0934,216857.6
