datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2012-03-03 00:00:17,-408.575,-43.464,-31.552,412.06,,23276.9
2012-03-03 00:01:21,-405.016,-44.71,-28.881,408.46,,20975.7
2012-03-03 00:02:25,-403.789,-42.091,-31.066,407.13,,20819.6
2012-03-03 00:03:29,-405.659,-47.525,-26.939,409.28,,21890.6
2012-03-03 00:04:33,-401.279,-41.831,-30.303,404.55,,26545.9
2012-03-03 00:05:37,-403.528,-45.133,-28.987,407.04,,22215.9
2012-03-03 00:06:41,,,,,,
2012-03-03 00:07:45,,,,,,
2012-03-03 00:08:49,,,,,,
2012-03-03 00:09:53,-409.904,-47.828,-27.556,413.55,,24065.5
2012-03-03 00:10:57,-409.029,-46.812,-28.539,412.64,,22165.3
2012-03-03 00:12:01,-411.243,-43.319,-30.192,414.58,,24648.3
2012-03-03 00:13:05,-409.354,-40.743,-32.448,412.62,,
2012-03-03 00:14:09,-410.24,-46.096,-29.605,413.83,,24273.2
2012-03-03 00:15:13,-408.947,-38.941,-33.973,412.17,,23428.4
2012-03-03 00:16:17,-409.268,-47.269,-28.558,412.92,,22527.4
2012-03-03 00:17:21,-410.906,-44.592,-30.786,414.42,,22967.3
2012-03-03 00:18:25,-410.457,-47.917,-26.031,414.01,,25067.5
2012-03-03 00:19:29,-407.659,-53.927,-23.739,411.82,,25970.9
2012-03-03 00:20:33,-408.669,-48.86,-27.33,412.43,,23282.4
2012-03-03 00:21:37,-406.784,-43.885,-30.788,410.25,,23443.3
2012-03-03 00:22:41,-410.494,-47.243,-29.559,414.2,,24259.5
2012-03-03 00:23:45,-407.686,-44.363,-31.255,411.23,,27639.5
2012-03-03 00:24:49,-412.037,-49.275,-27.846,415.84,,22150.8
2012-03-03 00:25:53,-412.471,-39.537,-34.712,415.78,,28263.0
2012-03-03 00:26:57,-408.249,-48.291,-27.611,411.96,,25157.7
2012-03-03 00:28:01,-406.204,-51.414,-26.191,410.21,,31195.3
2012-03-03 00:29:05,-406.189,-47.354,-27.434,409.8,,26488.2
2012-03-03 00:30:09,-406.785,-52.071,-25.773,410.84,,31507.5
2012-03-03 00:31:13,-402.105,-43.332,-30.201,405.51,,32165.6
2012-03-03 00:32:17,-404.868,-44.978,-28.241,408.28,,32259.3
2012-03-03 00:33:21,-406.735,-48.412,-27.883,410.49,,24184.9
2012-03-03 00:34:25,-409.823,-43.927,-30.416,413.24,,27907.7
2012-03-03 00:35:29,-408.645,-44.976,-30.324,412.17,,
2012-03-03 00:36:33,-408.448,-45.294,-29.879,411.98,,33819.5
2012-03-03 00:37:37,,,,,,
2012-03-03 00:38:41,-403.91,-52.495,-24.677,407.97,,32621.9
2012-03-03 00:39:45,-402.13,-41.378,-31.924,405.46,,29639.8
2012-03-03 00:40:49,-406.002,-50.37,-26.23,409.88,,34759.6
2012-03-03 00:41:53,,,,,,
2012-03-03 00:42:57,-408.328,-42.46,-32.155,411.73,,32698.5
2012-03-03 00:44:01,-407.27,-48.774,-28.343,411.08,,31230.1
2012-03-03 00:45:05,-406.805,-46.524,-27.155,410.28,,39261.5
2012-03-03 00:46:09,-403.124,-34.651,-35.22,406.11,,21609.0
2012-03-03 00:47:13,-404.354,-43.31,-30.913,407.78,,29373.5
2012-03-03 00:48:17,-404.246,-36.578,-34.286,407.3,,22708.2
2012-03-03 00:49:21,-401.567,-49.056,-28.693,405.49,,23070.8
2012-03-03 00:50:25,-404.108,-44.325,-32.21,407.74,,28683.3
2012-03-03 00:51:29,-398.477,-50.698,-26.997,402.51,,38550.9
2012-03-03 00:52:33,-407.096,-49.156,-29.196,411.01,,39950.5
2012-03-03 00:53:37,-406.124,-52.0,-28.167,410.32,,44319.6
2012-03-03 00:54:41,-403.035,-46.338,-29.244,406.67,,27369.5
2012-03-03 00:55:45,-405.207,-43.763,-31.337,408.7,,34442.5
2012-03-03 00:56:49,-407.628,-43.34,-30.409,410.99,,24334.5
2012-03-03 00:57:53,-406.084,-46.351,-29.215,409.69,,23127.8
2012-03-03 00:58:57,-405.932,-36.178,-34.235,408.94,,
2012-03-03 01:00:01,-403.057,-41.313,-31.546,406.33,,21102.5
2012-03-03 01:01:05,-404.349,-42.307,-30.422,407.63,,27367.2
2012-03-03 01:02:09,-406.358,-36.725,-33.966,409.38,,
2012-03-03 01:03:13,-407.055,-46.625,-29.323,410.69,,21934.4
2012-03-03 01:04:17,-407.953,-46.153,-29.969,411.57,,32735.8
2012-03-03 01:05:21,-407.182,-52.719,-23.645,411.15,,24142.3
2012-03-03 01:06:25,-405.693,-49.117,-27.302,409.47,,23616.0
2012-03-03 01:07:29,-406.094,-43.374,-29.688,409.41,,21681.5
2012-03-03 01:08:33,-401.186,-54.579,-23.57,405.45,,35051.0
2012-03-03 01:09:37,-403.708,-45.374,-29.288,407.22,,29829.3
2012-03-03 01:10:41,-402.928,-47.551,-28.106,406.61,,31065.0
2012-03-03 01:11:45,-406.43,-46.037,-28.552,409.94,,24649.3
