datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2004-08-26 00:00:10,6.483,4.778,-4.373,0.276
2004-08-26 00:00:26,6.407,4.839,-4.178,0.379
2004-08-26 00:00:42,6.487,5.029,-4.062,0.504
2004-08-26 00:00:58,6.539,5.098,-4.077,0.353
2004-08-26 00:01:14,6.578,5.071,-4.157,0.47
2004-08-26 00:01:30,6.635,4.88,-4.479,0.301
2004-08-26 00:01:46,6.612,4.925,-4.394,0.337
2004-08-26 00:02:02,6.638,4.935,-4.408,0.519
2004-08-26 00:02:18,6.688,5.257,-4.116,0.294
2004-08-26 00:02:34,6.597,5.088,-4.171,0.434
2004-08-26 00:02:50,6.607,5.341,-3.881,0.036
2004-08-26 00:03:06,6.561,5.136,-4.025,0.659
2004-08-26 00:03:22,6.55,5.278,-3.858,0.325
2004-08-26 00:03:38,6.651,5.382,-3.865,0.492
2004-08-26 00:03:54,6.631,5.304,-3.926,0.608
2004-08-26 00:04:10,6.665,5.244,-4.052,0.643
2004-08-26 00:04:26,6.578,4.974,-4.292,0.099
2004-08-26 00:04:42,6.674,5.296,-4.044,0.34
2004-08-26 00:04:58,6.57,5.529,-3.527,-0.03
2004-08-26 00:05:14,6.585,5.368,-3.767,-0.255
2004-08-26 00:05:30,6.629,5.385,-3.831,-0.291
2004-08-26 00:05:46,6.559,5.233,-3.942,-0.17
2004-08-26 00:06:02,6.525,4.914,-4.266,0.304
2004-08-26 00:06:18,6.591,4.983,-4.304,0.053
2004-08-26 00:06:34,6.522,4.879,-4.318,-0.133
2004-08-26 00:06:50,6.509,4.839,-4.345,-0.172
2004-08-26 00:07:06,6.524,4.889,-4.308,-0.019
2004-08-26 00:07:22,6.593,4.551,-4.746,-0.153
2004-08-26 00:07:38,6.497,4.638,-4.542,0.03
2004-08-26 00:07:54,6.551,4.905,-4.326,-0.232
2004-08-26 00:08:10,6.458,5.214,-3.784,0.212
2004-08-26 00:08:26,6.532,5.28,-3.829,-0.234
2004-08-26 00:08:42,6.575,5.322,-3.751,-0.868
2004-08-26 00:08:58,6.575,5.302,-3.725,-1.089
2004-08-26 00:09:14,6.504,5.067,-3.928,-1.068
2004-08-26 00:09:30,6.613,4.827,-4.445,-0.776
2004-08-26 00:09:46,6.638,4.524,-4.774,-0.818
2004-08-26 00:10:02,6.626,4.313,-4.959,-0.814
2004-08-26 00:10:18,6.629,4.777,-4.484,-0.948
2004-08-26 00:10:34,6.694,4.84,-4.541,-0.835
2004-08-26 00:10:50,6.695,4.623,-4.678,-1.219
2004-08-26 00:11:06,6.685,4.338,-4.909,-1.314
2004-08-26 00:11:22,6.689,3.597,-4.804,-2.855
2004-08-26 00:11:38,6.604,4.909,-4.022,-0.726
2004-08-26 00:11:54,6.706,5.327,-4.062,-0.05
2004-08-26 00:12:10,6.682,5.033,-4.361,-0.528
2004-08-26 00:12:26,6.672,4.943,-4.457,-0.418
2004-08-26 00:12:42,6.688,4.957,-4.483,-0.221
2004-08-26 00:12:58,6.685,4.929,-4.496,-0.392
2004-08-26 00:13:14,6.638,4.667,-4.676,-0.626
2004-08-26 00:13:30,6.621,4.613,-4.713,-0.569
2004-08-26 00:13:46,6.619,4.298,-4.912,-1.092
2004-08-26 00:14:02,6.613,4.218,-4.946,-1.178
2004-08-26 00:14:18,6.603,4.635,-4.679,-0.399
2004-08-26 00:14:34,6.667,4.813,-4.611,0.035
2004-08-26 00:14:50,6.611,4.513,-4.812,-0.287
2004-08-26 00:15:06,6.584,4.186,-5.055,-0.514
2004-08-26 00:15:22,6.606,4.389,-4.922,-0.329
2004-08-26 00:15:38,6.653,4.921,-4.455,0.027
2004-08-26 00:15:54,6.66,4.899,-4.508,0.014
2004-08-26 00:16:10,6.676,4.697,-4.741,-0.016
2004-08-26 00:16:26,6.672,4.715,-4.719,-0.008
2004-08-26 00:16:42,6.696,4.82,-4.646,-0.047
2004-08-26 00:16:58,6.773,4.941,-4.629,-0.105
2004-08-26 00:17:14,6.629,4.865,-4.495,-0.175
2004-08-26 00:17:30,6.608,4.84,-4.493,0.041
2004-08-26 00:17:46,6.638,4.938,-4.433,0.106
2004-08-26 00:18:02,6.602,4.938,-4.346,0.409
2004-08-26 00:18:18,6.585,4.507,-4.678,1.041
2004-08-26 00:18:34,6.629,4.511,-4.771,0.858
2004-08-26 00:18:50,6.606,4.423,-4.853,0.706
2004-08-26 00:19:06,6.64,4.489,-4.785,0.987
2004-08-26 00:19:22,6.621,4.641,-4.572,1.167
2004-08-26 00:19:38,6.564,4.677,-4.517,0.881
2004-08-26 00:19:54,6.631,4.842,-4.455,0.813
2004-08-26 00:20:10,6.637,4.664,-4.635,0.9
2004-08-26 00:20:26,6.595,4.573,-4.657,0.942
2004-08-26 00:20:42,6.538,4.558,-4.585,0.965
2004-08-26 00:20:58,6.577,4.729,-4.441,1.066
2004-08-26 00:21:14,6.564,4.783,-4.367,1.063
2004-08-26 00:21:30,6.624,4.851,-4.378,1.084
2004-08-26 00:21:46,6.597,4.845,-4.385,0.891
2004-08-26 00:22:02,6.593,4.881,-4.386,0.629
2004-08-26 00:22:18,6.571,4.835,-4.387,0.732
2004-08-26 00:22:34,6.598,4.901,-4.382,0.543
2004-08-26 00:22:50,6.652,5.0,-4.307,0.817
2004-08-26 00:23:06,6.604,5.077,-4.17,0.646
2004-08-26 00:23:22,6.537,5.017,-4.15,0.561
2004-08-26 00:23:38,6.515,5.02,-4.038,0.905
2004-08-26 00:23:54,6.557,5.186,-3.916,0.827
2004-08-26 00:24:10,6.588,5.168,-4.056,0.48
2004-08-26 00:24:26,6.594,5.11,-4.129,0.537
2004-08-26 00:24:42,6.6,5.055,-4.215,0.477
2004-08-26 00:24:58,6.584,5.06,-4.175,0.55
2004-08-26 00:25:14,6.54,4.998,-4.189,0.434
2004-08-26 00:25:30,6.575,5.092,-4.148,0.252
2004-08-26 00:25:46,6.552,5.114,-4.088,0.139
2004-08-26 00:26:02,6.611,5.16,-4.126,0.168
2004-08-26 00:26:18,6.613,5.184,-4.101,0.162
2004-08-26 00:26:34,6.619,5.07,-4.246,0.169
2004-08-26 00:26:50,6.588,5.14,-4.116,0.106
