datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2003-04-27 00:00:46,-432.325,-27.111,-27.648,433.97,7.6311,77685.2
2003-04-27 00:01:50,-433.578,-19.168,-38.905,435.62,8.1322,103641.0
2003-04-27 00:02:54,-436.066,-19.648,16.56,436.88,9.1737,92612.1
2003-04-27 00:03:58,-434.351,-17.567,6.015,434.77,8.1982,83422.6
2003-04-27 00:05:02,-434.877,-14.438,20.471,435.67,8.8024,68242.1
2003-04-27 00:06:06,-439.448,-12.812,17.601,440.05,8.0966,62394.2
2003-04-27 00:07:10,,,,,,
2003-04-27 00:08:14,-437.308,-16.636,19.744,438.14,8.4859,81059.0
2003-04-27 00:09:18,-428.744,-8.582,-30.696,429.82,8.1525,94775.5
2003-04-27 00:10:22,-428.822,-12.396,-36.632,430.44,8.0941,71553.2
2003-04-27 00:11:26,-433.164,-14.351,-38.509,434.98,8.05,81871.0
2003-04-27 00:12:30,-438.64,-10.033,-40.375,440.47,9.0966,83704.7
2003-04-27 00:13:34,-434.897,-14.176,-44.115,437.2,7.7378,84334.2
2003-04-27 00:14:38,-433.467,-30.729,-26.309,435.26,8.2931,65272.6
2003-04-27 00:15:42,-430.118,-29.61,-30.405,432.1,6.82,70028.9
2003-04-27 00:16:46,-428.735,-28.476,-26.275,430.39,7.8131,76820.7
2003-04-27 00:17:50,-433.907,-28.686,-31.712,435.9,8.5399,94997.4
2003-04-27 00:18:54,-431.743,-17.999,-45.07,434.29,7.6583,92192.0
2003-04-27 00:19:58,-434.275,-26.372,-30.044,436.0,7.7584,91910.5
2003-04-27 00:21:02,-427.981,-23.474,-39.224,430.27,7.7705,88181.3
2003-04-27 00:22:06,-447.1,-17.692,-48.477,449.89,8.9621,109925.0
2003-04-27 00:23:10,-443.337,-19.718,-43.234,445.71,7.94,56643.6
2003-04-27 00:24:14,-432.732,-28.867,-38.77,435.27,7.8379,70825.4
2003-04-27 00:25:18,-432.774,-34.63,-27.473,434.92,8.3949,66992.2
2003-04-27 00:26:22,-435.021,-32.44,-10.653,436.32,9.8443,64888.7
2003-04-27 00:27:26,-429.665,-18.083,3.33,430.08,8.0836,66769.6
2003-04-27 00:28:30,-437.434,-26.966,-25.708,438.92,6.2929,96009.6
2003-04-27 00:29:34,-438.919,-28.659,-36.601,441.23,7.5194,60079.5
2003-04-27 00:30:38,-432.789,-27.624,-21.496,434.12,7.8374,75402.9
2003-04-27 00:31:42,-428.59,-23.797,-21.313,429.69,7.5196,79831.8
2003-04-27 00:32:46,-430.405,-22.491,-29.569,431.88,7.4276,81738.1
2003-04-27 00:33:50,-434.685,-29.377,-29.764,436.57,7.6589,70563.4
2003-04-27 00:34:54,-439.854,-27.843,-18.603,441.05,7.0335,67230.6
2003-04-27 00:35:58,-434.484,-26.106,-21.765,435.72,7.6926,76748.4
2003-04-27 00:37:02,-436.826,-23.686,-26.727,438.17,7.4671,72354.4
2003-04-27 00:38:06,-439.089,-25.624,-28.272,440.63,7.3678,62854.7
2003-04-27 00:39:10,-447.619,-25.824,-30.477,449.27,7.6949,77002.1
2003-04-27 00:40:14,,,,,,
2003-04-27 00:41:18,-443.569,-30.01,15.522,444.93,7.8953,66847.5
2003-04-27 00:42:22,-439.861,-29.841,13.104,441.13,7.9991,72015.9
2003-04-27 00:43:26,-454.036,-12.986,31.092,455.42,7.846,89711.1
2003-04-27 00:44:30,-456.619,-21.37,23.798,457.85,6.9002,66755.2
2003-04-27 00:45:34,-448.052,-27.438,20.393,449.45,7.6495,69123.5
2003-04-27 00:46:38,-453.155,-28.682,19.582,454.58,7.0899,74144.6
2003-04-27 00:47:42,-458.867,-36.329,25.651,461.14,8.1926,94565.6
2003-04-27 00:48:46,-459.98,-14.852,40.917,462.22,7.007,95178.0
2003-04-27 00:49:50,-455.621,-26.489,26.956,457.31,7.3717,80327.3
2003-04-27 00:50:54,-451.493,-16.823,24.723,452.6,6.7568,62253.9
2003-04-27 00:51:58,-455.277,-18.942,23.553,456.39,7.0982,70677.3
2003-04-27 00:53:02,-445.753,-25.198,17.498,446.9,6.9025,69669.7
2003-04-27 00:54:06,-451.662,-24.086,17.625,452.73,7.3366,62256.8
2003-04-27 00:55:10,-460.981,-11.013,34.639,462.58,6.5049,79497.8
2003-04-27 00:56:14,-465.845,0.382,23.261,466.54,6.5059,79886.4
2003-04-27 00:57:18,-466.09,-5.873,18.875,466.6,6.3575,74983.6
