datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2014-04-08 00:00:22,-461.243,12.73,-17.721,461.76,,146440.6
2014-04-08 00:01:26,-457.484,5.468,-22.785,458.08,,146468.2
2014-04-08 00:02:30,-454.257,9.543,-21.061,454.84,,167485.7
2014-04-08 00:03:34,-448.344,15.876,-17.464,448.97,,130323.6
2014-04-08 00:04:38,-448.258,7.355,-24.484,448.98,,102655.4
2014-04-08 00:05:42,-452.007,8.44,-22.087,452.62,,137076.7
2014-04-08 00:06:46,-450.214,6.91,-21.637,450.78,,125128.3
2014-04-08 00:07:50,-451.196,9.655,-20.17,451.75,,133736.4
2014-04-08 00:08:54,-449.987,13.312,-20.548,450.65,,127152.1
2014-04-08 00:09:58,,,,,,
2014-04-08 00:11:02,-448.991,9.685,-21.562,449.61,,122310.1
2014-04-08 00:12:06,,,,,,
2014-04-08 00:13:10,-447.976,12.581,-19.818,448.59,,114842.7
2014-04-08 00:14:14,,,,,,
2014-04-08 00:15:18,-447.75,12.081,-21.586,448.43,,115152.4
2014-04-08 00:16:22,-446.727,12.043,-21.409,447.4,,107683.5
2014-04-08 00:17:26,-446.443,13.868,-23.955,447.3,,106667.7
2014-04-08 00:18:30,-447.561,12.235,-23.149,448.32,,106073.5
2014-04-08 00:19:34,-448.586,11.846,-24.107,449.38,,101081.5
2014-04-08 00:20:38,-448.084,14.841,-20.792,448.81,,100255.0
2014-04-08 00:21:42,-448.601,11.815,-22.556,449.32,,108150.4
2014-04-08 00:22:46,-445.143,14.927,-20.354,445.86,,101827.4
2014-04-08 00:23:50,-450.175,12.412,-22.117,450.89,,114122.0
2014-04-08 00:24:54,-448.692,9.888,-25.162,449.5,,102057.1
2014-04-08 00:25:58,-448.85,9.857,-23.068,449.54,,114955.6
2014-04-08 00:27:02,-448.146,11.489,-22.08,448.83,,107450.5
2014-04-08 00:28:06,-449.433,8.049,-23.919,450.13,,120891.2
2014-04-08 00:29:10,-452.829,11.117,-20.711,453.43,,132876.8
2014-04-08 00:30:14,-454.449,13.632,-20.794,455.13,,136402.2
2014-04-08 00:31:18,-451.184,17.272,-19.275,451.93,,118240.6
2014-04-08 00:32:22,-452.749,16.197,-19.744,453.47,,115006.9
2014-04-08 00:33:26,-454.549,20.396,-18.584,455.39,,123894.3
2014-04-08 00:34:30,-457.369,22.94,-14.041,458.17,,148587.6
2014-04-08 00:35:34,-453.486,12.78,-16.186,453.96,,131655.1
2014-04-08 00:36:38,-452.99,13.495,-19.142,453.6,,129640.9
2014-04-08 00:37:42,-451.436,23.28,-13.597,452.26,,125392.0
2014-04-08 00:38:46,-452.229,21.391,-13.303,452.94,,140450.2
2014-04-08 00:39:50,-451.092,21.123,-11.581,451.75,,133028.6
2014-04-08 00:40:54,-457.612,12.583,-18.425,458.16,,133240.1
2014-04-08 00:41:58,-458.768,15.059,-12.625,459.2,,130192.4
2014-04-08 00:43:02,-458.786,18.807,-12.551,459.36,,127096.5
2014-04-08 00:44:06,-462.477,16.918,-10.681,462.92,,122808.2
2014-04-08 00:45:10,,,,,,
2014-04-08 00:46:14,-461.628,19.073,-11.888,462.19,,116936.5
2014-04-08 00:47:18,-461.788,23.037,-12.276,462.54,,133459.2
2014-04-08 00:48:22,-463.772,17.549,-11.105,464.25,,124052.5
2014-04-08 00:49:26,-465.416,18.233,-8.991,465.88,,140737.3
2014-04-08 00:50:30,-464.265,13.305,-12.096,464.62,,120228.8
2014-04-08 00:51:34,-451.739,20.254,-18.957,452.6,,127498.1
2014-04-08 00:52:38,-448.466,16.495,-15.844,449.06,,124032.4
2014-04-08 00:53:42,-459.027,16.345,-20.052,459.76,,131963.8
2014-04-08 00:54:46,-460.457,17.649,-12.597,460.98,,126465.8
2014-04-08 00:55:50,-457.095,12.831,-19.177,457.68,,124850.5
2014-04-08 00:56:54,-445.973,13.164,-21.647,446.69,,109269.9
2014-04-08 00:57:58,-446.84,8.437,-24.898,447.6,,119618.2
2014-04-08 00:59:02,-446.232,10.263,-28.868,447.27,,110177.1
2014-04-08 01:00:06,-447.821,8.854,-30.255,448.91,,127021.5
2014-04-08 01:01:10,-448.321,13.54,-25.19,449.23,,107736.1
