datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
1998-02-13 00:00:30,-423.74,3.372,-10.021,423.86,5.0945,54854.2
1998-02-13 00:01:34,,,,,4.8712,52770.5
1998-02-13 00:02:38,-435.34,-4.22,3.152,435.38,6.3077,55941.9
1998-02-13 00:03:42,-434.978,-2.659,1.89,435.0,5.954,55105.3
1998-02-13 00:04:46,-435.637,1.338,-3.748,435.65,5.5912,60951.2
1998-02-13 00:05:50,-431.371,1.398,-3.584,431.38,4.1729,68737.5
1998-02-13 00:06:54,-432.242,-2.743,2.197,432.26,5.0611,69015.6
1998-02-13 00:07:58,-430.409,-1.619,-0.594,430.41,5.1954,66735.8
1998-02-13 00:09:02,-430.459,-2.505,-2.844,430.48,5.0481,64437.0
1998-02-13 00:10:06,-435.41,-5.501,3.366,435.47,5.4737,56815.2
1998-02-13 00:11:10,-432.231,-2.211,3.656,432.26,5.977,61354.2
1998-02-13 00:12:14,-431.097,-0.292,2.259,431.11,6.1458,53945.4
1998-02-13 00:13:18,-431.326,0.64,2.855,431.34,5.9701,57752.4
1998-02-13 00:14:22,-430.941,-1.539,2.623,430.96,6.0498,52982.3
1998-02-13 00:15:26,-433.493,-0.068,2.785,433.5,5.4894,54521.6
1998-02-13 00:16:30,-433.121,-2.447,2.529,433.14,5.307,54133.0
1998-02-13 00:17:34,-436.549,-0.317,4.083,436.57,4.6629,58307.6
1998-02-13 00:18:38,,,,,,
1998-02-13 00:19:42,-434.014,-1.614,3.531,434.04,5.5286,61373.4
1998-02-13 00:20:46,-433.88,-1.575,1.589,433.89,5.3405,59731.1
1998-02-13 00:21:50,-436.119,-4.777,3.985,436.18,5.4769,58182.3
1998-02-13 00:22:54,-440.819,-1.642,-4.23,440.84,5.0213,55418.5
1998-02-13 00:23:58,-427.26,-1.348,6.097,427.31,4.9048,51364.6
1998-02-13 00:25:02,-428.0,-1.41,7.9,428.08,4.6543,54871.2
1998-02-13 00:26:06,-428.705,-3.241,11.381,428.88,5.1304,50802.3
1998-02-13 00:27:10,-429.639,-5.103,7.298,429.75,5.0195,52615.6
1998-02-13 00:28:14,-430.282,-3.751,7.891,430.39,5.1288,51774.7
1998-02-13 00:29:18,-429.758,-7.289,9.6,429.95,4.9458,49964.7
1998-02-13 00:30:22,-428.149,-3.29,8.941,428.27,4.7333,53678.7
1998-02-13 00:31:26,-432.958,-3.122,4.46,433.0,5.4238,60599.4
1998-02-13 00:32:30,-433.088,-2.648,3.218,433.12,4.5933,52995.5
1998-02-13 00:33:34,-432.672,-5.165,5.059,432.75,5.0167,50401.3
1998-02-13 00:34:38,-433.201,-3.355,5.066,433.26,5.1461,54401.4
1998-02-13 00:35:42,-433.211,-3.671,2.524,433.25,4.9981,51050.4
1998-02-13 00:36:46,-432.693,-3.99,6.811,432.78,5.0175,54429.7
1998-02-13 00:37:50,-431.981,-4.059,4.645,432.04,5.0066,52655.5
1998-02-13 00:38:54,-432.949,-2.26,4.744,432.99,5.2527,54805.8
1998-02-13 00:39:58,-431.89,-3.104,4.629,431.94,5.3179,50524.5
1998-02-13 00:41:02,-431.302,-4.307,6.125,431.38,5.1023,55869.7
1998-02-13 00:42:06,-431.483,-2.697,6.06,431.55,5.0496,53589.0
1998-02-13 00:43:10,-431.371,-1.047,6.017,431.42,5.2756,55401.9
1998-02-13 00:44:14,-430.581,-3.121,4.278,430.63,5.1761,52994.1
1998-02-13 00:45:18,-430.965,-3.03,5.461,431.03,5.2092,52593.4
1998-02-13 00:46:22,-429.631,-1.317,5.765,429.68,5.355,53999.4
1998-02-13 00:47:26,-432.538,0.886,7.342,432.61,5.6294,48958.1
1998-02-13 00:48:30,-430.111,-1.789,6.451,430.18,5.7308,49832.9
1998-02-13 00:49:34,-432.709,-1.109,2.014,432.72,5.8028,57020.1
1998-02-13 00:50:38,-433.763,1.022,-3.278,433.77,6.2622,50371.5
