datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2015-01-03 00:00:42,-375.282,-19.542,-4.897,375.84,,31592.8
2015-01-03 00:01:46,-375.694,-16.046,-4.531,376.08,,35650.5
2015-01-03 00:02:50,-375.428,-19.224,-5.185,375.98,,38279.9
2015-01-03 00:03:54,-376.197,-18.524,-5.869,376.72,,41686.7
2015-01-03 00:04:58,-378.564,-21.833,-3.14,379.23,,40629.4
2015-01-03 00:06:02,-374.798,-26.344,-0.643,375.75,,46252.6
2015-01-03 00:07:06,-376.465,-18.631,-3.077,376.96,,44093.2
2015-01-03 00:08:10,-376.669,-15.811,-4.37,377.05,,48561.5
2015-01-03 00:09:14,-377.452,-16.564,-4.541,377.86,,40631.9
2015-01-03 00:10:18,-374.722,-24.521,-5.486,375.59,,45534.4
2015-01-03 00:11:22,-375.519,-26.399,-6.445,376.54,,42786.0
2015-01-03 00:12:26,-373.016,-28.906,-7.317,374.24,,44927.9
2015-01-03 00:13:30,-373.507,-23.246,-5.25,374.3,,40015.1
2015-01-03 00:14:34,-380.132,-19.599,-3.936,380.68,,41802.4
2015-01-03 00:15:38,-376.833,-23.991,-5.538,377.67,,31333.4
2015-01-03 00:16:42,-377.905,-22.971,-5.018,378.67,,35950.4
2015-01-03 00:17:46,-374.319,-24.858,-5.881,375.23,,40469.8
2015-01-03 00:18:50,-380.426,-19.991,-3.411,380.99,,38384.2
2015-01-03 00:19:54,-379.052,-20.862,-4.409,379.68,,33076.9
2015-01-03 00:20:58,-380.72,-15.256,-3.351,381.06,,41338.2
2015-01-03 00:22:02,-384.015,-16.009,-2.405,384.38,,39801.4
2015-01-03 00:23:06,-379.872,-18.795,-3.6,380.38,,42366.2
2015-01-03 00:24:10,-374.91,-20.971,-5.048,375.56,,36349.3
2015-01-03 00:25:14,-369.242,-25.822,-6.698,370.25,,45414.6
2015-01-03 00:26:18,-369.966,-23.49,-4.272,370.77,,47797.4
2015-01-03 00:27:22,-375.275,-25.876,-3.195,376.22,,50649.2
2015-01-03 00:28:26,,,,,,
2015-01-03 00:29:30,-378.971,-15.859,-2.554,379.34,,44370.5
2015-01-03 00:30:34,-374.604,-18.109,-2.201,375.08,,47515.1
2015-01-03 00:31:38,-383.063,-15.737,0.547,383.41,,41930.7
2015-01-03 00:32:42,-376.318,-21.282,0.409,376.95,,54929.7
2015-01-03 00:33:46,-377.386,-30.602,8.923,378.77,,44373.4
2015-01-03 00:34:50,-370.483,-30.031,15.72,372.06,,86329.0
2015-01-03 00:35:54,-376.475,-23.726,12.505,377.45,,87796.5
2015-01-03 00:36:58,-383.025,-13.02,2.946,383.28,,97695.6
2015-01-03 00:38:02,-370.946,-47.896,-3.43,374.12,,75973.8
2015-01-03 00:39:06,,,,,,
2015-01-03 00:40:10,-370.015,-47.44,-5.059,373.16,,96773.5
2015-01-03 00:41:14,-379.483,-27.04,-3.363,380.51,,113076.2
2015-01-03 00:42:18,-381.936,-20.364,0.727,382.51,,95873.2
2015-01-03 00:43:22,,,,,,
2015-01-03 00:44:26,-364.867,-43.687,-6.012,367.61,,55478.8
2015-01-03 00:45:30,,,,,,
2015-01-03 00:46:34,-368.546,-46.731,-2.241,371.59,,58867.8
2015-01-03 00:47:38,-366.489,-38.201,-2.8,368.56,,44779.4
2015-01-03 00:48:42,-367.812,-45.211,-6.024,370.72,,60473.6
2015-01-03 00:49:46,-370.687,-44.616,-9.507,373.58,,46135.2
2015-01-03 00:50:50,-379.459,-26.521,4.249,380.45,,56374.6
2015-01-03 00:51:54,-388.148,-15.406,5.158,388.51,,72807.1
2015-01-03 00:52:58,-388.235,-15.878,4.847,388.61,,73007.7
2015-01-03 00:54:02,-390.341,-15.221,3.385,390.68,,65461.1
2015-01-03 00:55:06,-390.653,-13.103,0.712,390.9,,75554.3
2015-01-03 00:56:10,-381.572,-22.2,-1.953,382.27,,65114.4
2015-01-03 00:57:14,-405.31,8.301,1.089,405.38,,80170.2
2015-01-03 00:58:18,-408.2,10.581,2.595,408.32,,79373.8
2015-01-03 00:59:22,-408.243,7.536,1.175,408.3,,79923.6
2015-01-03 01:00:26,-414.071,14.468,-1.488,414.3,,75024.9
2015-01-03 01:01:30,,,,,,
2015-01-03 01:02:34,-415.062,14.779,-0.34,415.3,,78003.2
2015-01-03 01:03:38,-415.068,16.512,-0.566,415.37,,93906.2
2015-01-03 01:04:42,-411.729,14.612,-1.252,411.96,,97865.8
2015-01-03 01:05:46,-415.107,23.844,-2.675,415.76,,110926.0
2015-01-03 01:06:50,-416.352,24.21,-5.487,417.05,,92370.7
2015-01-03 01:07:54,-425.234,3.709,3.523,425.25,,96250.7
2015-01-03 01:08:58,-418.326,3.435,-0.709,418.34,,102925.1
2015-01-03 01:10:02,-416.816,14.889,-2.568,417.06,,107648.2
2015-01-03 01:11:06,-417.207,10.231,-2.114,417.32,,104967.2
2015-01-03 01:12:10,-417.472,-12.49,-0.699,417.69,,100885.0
2015-01-03 01:13:14,-414.725,-2.234,-1.829,414.74,,134438.0
2015-01-03 01:14:18,-415.207,4.521,-1.166,415.23,,114772.7
2015-01-03 01:15:22,-420.416,11.389,-2.209,420.56,,117751.7
2015-01-03 01:16:26,-417.332,-8.777,-0.006,417.44,,99141.3
2015-01-03 01:17:30,-417.443,-9.76,0.107,417.58,,101856.7
2015-01-03 01:18:34,-413.789,4.999,-1.197,413.81,,85977.2
2015-01-03 01:19:38,-413.965,8.896,-2.217,414.05,,89742.2
2015-01-03 01:20:42,-420.688,13.497,-2.638,420.89,,94697.0
2015-01-03 01:21:46,-419.54,20.85,-6.247,420.07,,95373.5
2015-01-03 01:22:50,-415.892,27.487,-6.476,416.8,,86319.8
2015-01-03 01:23:54,-414.786,25.161,-6.061,415.55,,95517.9
2015-01-03 01:24:58,-411.119,24.93,-7.049,411.89,,96208.2
2015-01-03 01:26:02,-415.247,31.631,-9.846,416.51,,103964.2
2015-01-03 01:27:06,-420.182,39.729,-13.021,422.19,,103780.7
2015-01-03 01:28:10,-422.381,31.744,-10.144,423.64,,105213.9
2015-01-03 01:29:14,-429.221,46.671,-15.507,431.95,,125277.8
2015-01-03 01:30:18,-423.721,52.231,-22.531,427.44,,114368.3
2015-01-03 01:31:22,-431.911,52.849,-18.552,435.44,,138100.6
2015-01-03 01:32:26,-419.058,35.736,-5.365,420.54,,112915.8
2015-01-03 01:33:30,-420.914,32.966,-3.356,422.15,,81947.2
2015-01-03 01:34:34,,,,,,
2015-01-03 01:35:38,-444.696,62.562,-4.153,448.96,,126232.2
2015-01-03 01:36:42,-443.689,57.247,0.58,447.24,,121510.7
2015-01-03 01:37:46,-445.711,51.566,11.342,448.69,,114266.9
2015-01-03 01:38:50,-433.262,50.201,7.861,436.1,,153978.9
2015-01-03 01:39:54,-436.14,39.396,15.83,438.09,,147561.5
2015-01-03 01:40:58,-437.894,47.775,16.621,440.67,,154022.8
2015-01-03 01:42:02,-435.204,50.094,16.575,438.25,,138082.2
2015-01-03 01:43:06,-449.224,71.498,7.486,454.76,,159343.5
2015-01-03 01:44:10,-448.19,60.438,8.733,452.18,,187942.3
2015-01-03 01:45:14,-456.546,52.623,8.051,459.51,,183903.4
2015-01-03 01:46:18,-456.708,50.333,10.913,459.47,,177785.7
2015-01-03 01:47:22,-451.253,54.486,9.439,454.48,,173710.2
2015-01-03 01:48:26,-447.783,55.294,11.354,451.18,,178193.7
2015-01-03 01:49:30,-450.458,52.234,4.613,453.37,,198307.8
2015-01-03 01:50:34,-445.178,47.842,3.817,447.63,,189315.1
2015-01-03 01:51:38,-451.964,58.372,6.973,455.62,,190020.7
2015-01-03 01:52:42,-448.437,56.477,7.726,451.89,,184377.2
2015-01-03 01:53:46,-443.088,44.395,12.771,445.36,,201700.3
2015-01-03 01:54:50,-445.657,35.394,13.612,447.16,,167770.8
2015-01-03 01:55:54,-442.564,31.228,16.903,443.88,,185540.5
2015-01-03 01:56:58,-432.917,31.395,7.579,434.03,,156471.0
2015-01-03 01:58:02,-439.736,39.163,8.437,441.44,,176044.4
2015-01-03 01:59:06,-434.387,44.078,0.577,436.5,,182351.4
2015-01-03 02:00:10,-429.633,35.14,7.007,431.02,,177213.0
2015-01-03 02:01:14,-426.587,38.228,3.162,428.2,,193012.1
2015-01-03 02:02:18,-435.051,40.542,4.144,436.84,,180360.6
2015-01-03 02:03:22,-432.252,32.024,4.446,433.36,,180360.1
2015-01-03 02:04:26,-432.639,38.271,1.538,434.22,,186055.6
2015-01-03 02:05:30,-425.558,35.194,0.861,426.91,,172039.4
2015-01-03 02:06:34,-426.37,34.839,-1.749,427.7,,183363.8
2015-01-03 02:07:38,,,,,,
2015-01-03 02:08:42,-419.171,18.603,4.509,419.55,,155929.4
2015-01-03 02:09:46,-434.044,23.056,5.441,434.62,,167010.2
2015-01-03 02:10:50,-428.62,19.635,4.665,429.03,,159492.0
2015-01-03 02:11:54,-431.648,37.161,22.525,433.68,,178643.3
2015-01-03 02:12:58,-433.255,18.491,9.201,433.68,,172732.7
2015-01-03 02:14:02,-434.935,24.539,7.95,435.62,,171338.2
2015-01-03 02:15:06,-436.76,15.122,8.321,437.04,,177913.5
2015-01-03 02:16:10,-431.796,16.687,10.656,432.18,,176209.6
