datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2015-08-23 00:00:04,,,,,,
2015-08-23 00:01:08,,,,,9.5309,34178.0
2015-08-23 00:02:12,-366.739,-50.577,18.966,370.63,10.1177,34396.4
2015-08-23 00:03:16,-366.566,-50.302,21.026,370.52,9.7092,36515.0
2015-08-23 00:04:20,-365.972,-51.925,21.506,370.18,10.2305,33912.8
2015-08-23 00:05:24,-368.052,-50.414,21.038,372.01,10.0978,35609.1
2015-08-23 00:06:28,-366.365,-50.267,20.317,370.28,10.3687,35455.1
2015-08-23 00:07:32,-367.181,-51.247,23.958,371.43,9.916,35852.0
2015-08-23 00:08:36,-367.034,-50.815,19.741,370.98,10.3764,36468.4
2015-08-23 00:09:40,-367.587,-49.664,17.906,371.29,10.0957,37576.5
2015-08-23 00:10:44,-365.699,-52.714,22.008,370.05,10.3645,37067.5
2015-08-23 00:11:48,-367.184,-51.751,18.869,371.21,9.6545,32288.3
2015-08-23 00:12:52,-365.197,-51.52,18.312,369.19,9.8564,35960.3
2015-08-23 00:13:56,-365.697,-50.095,23.927,369.79,9.0591,36830.3
2015-08-23 00:15:00,-364.731,-49.44,19.964,368.52,9.8088,34457.9
2015-08-23 00:16:04,-364.827,-50.869,22.968,368.98,9.7399,35584.3
2015-08-23 00:17:08,-364.318,-48.836,22.777,368.19,8.642,31957.9
2015-08-23 00:18:12,-364.661,-49.703,19.498,368.46,9.4366,34138.3
2015-08-23 00:19:16,-363.939,-50.972,22.439,368.08,9.8807,30512.1
2015-08-23 00:20:20,-364.971,-49.125,19.62,368.7,8.6033,32910.6
2015-08-23 00:21:24,-363.857,-49.948,20.353,367.74,10.1424,34843.5
2015-08-23 00:22:28,-363.933,-49.407,23.064,367.9,9.9928,33628.5
2015-08-23 00:23:32,-362.475,-48.295,20.262,366.15,9.7993,31327.8
2015-08-23 00:24:36,-362.81,-47.752,20.006,366.39,9.7225,34365.7
2015-08-23 00:25:40,-362.112,-47.239,22.218,365.76,10.111,33603.3
2015-08-23 00:26:44,-361.671,-44.281,18.783,364.77,9.2878,37472.6
2015-08-23 00:27:48,-362.056,-46.457,20.513,365.51,10.2485,31610.7
2015-08-23 00:28:52,-362.305,-46.169,22.023,365.8,9.8758,36416.2
2015-08-23 00:29:56,-362.065,-46.703,20.261,365.53,10.3545,36790.1
2015-08-23 00:31:00,-362.851,-46.664,19.562,366.27,9.7892,35764.8
2015-08-23 00:32:04,-362.328,-47.742,24.131,366.15,10.0691,32294.9
2015-08-23 00:33:08,,,,,,
2015-08-23 00:34:12,-360.609,-43.681,21.068,363.76,9.6556,37572.8
2015-08-23 00:35:16,-357.781,-42.099,22.941,360.87,11.0055,35752.5
2015-08-23 00:36:20,-357.816,-42.276,21.608,360.85,10.3752,34877.1
2015-08-23 00:37:24,-358.91,-45.508,26.805,362.65,10.6175,30993.9
2015-08-23 00:38:28,-358.563,-43.492,24.702,361.92,10.4188,37081.4
2015-08-23 00:39:32,-358.52,-42.211,23.623,361.66,10.6303,34704.2
2015-08-23 00:40:36,-360.423,-46.446,26.192,364.22,9.8098,36213.0
2015-08-23 00:41:40,-359.218,-44.61,24.542,362.69,10.0255,33987.0
2015-08-23 00:42:44,-359.498,-45.128,21.076,362.82,10.2472,39744.6
2015-08-23 00:43:48,-358.058,-45.688,26.012,361.77,10.4192,32062.5
2015-08-23 00:44:52,-359.44,-44.759,25.088,362.96,10.6065,38718.7
2015-08-23 00:45:56,-361.287,-48.703,21.13,365.06,10.8395,36421.9
2015-08-23 00:47:00,-363.557,-52.026,22.644,367.84,10.5994,40915.9
