datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2015-08-12 00:00:06,,,,,5.4118,36162.2
2015-08-12 00:01:10,-381.736,-44.069,20.86,384.78,5.6764,44302.8
2015-08-12 00:02:14,-380.25,-42.451,10.744,382.74,5.3449,47317.8
2015-08-12 00:03:18,-382.406,-44.83,8.872,385.1,5.8694,49485.5
2015-08-12 00:04:22,-385.317,-44.182,6.811,387.88,5.538,45172.9
2015-08-12 00:05:26,-385.707,-42.523,1.572,388.04,5.3344,41611.5
2015-08-12 00:06:30,-382.723,-45.566,12.427,385.59,5.6045,43255.8
2015-08-12 00:07:34,-384.985,-45.892,10.067,387.81,4.9834,43491.2
2015-08-12 00:08:38,-380.193,-43.41,9.87,382.76,5.82,48746.2
2015-08-12 00:09:42,-378.706,-42.971,8.845,381.21,5.9286,65956.3
2015-08-12 00:10:46,-380.068,-44.856,10.328,382.82,5.7492,65747.7
2015-08-12 00:11:50,-376.097,-43.831,7.823,378.7,5.3251,53185.1
2015-08-12 00:12:54,-382.268,-45.228,10.197,385.04,5.9092,64343.9
2015-08-12 00:13:58,-375.322,-42.198,11.028,377.82,5.6611,50388.2
2015-08-12 00:15:02,-375.282,-42.815,17.629,378.07,5.4842,49078.8
2015-08-12 00:16:06,-374.105,-41.34,14.84,376.63,5.667,50187.4
2015-08-12 00:17:10,-376.934,-42.705,17.52,379.7,5.9047,51865.2
2015-08-12 00:18:14,-382.635,-34.187,4.977,384.18,4.8118,82670.3
2015-08-12 00:19:18,-379.995,-37.387,9.633,381.92,5.112,74832.6
2015-08-12 00:20:22,-380.493,-42.174,13.209,383.01,5.8353,65445.4
2015-08-12 00:21:26,-382.327,-46.284,13.481,385.31,6.8033,59642.3
2015-08-12 00:22:30,-377.726,-41.599,12.343,380.17,6.2462,62137.0
2015-08-12 00:23:34,-385.428,-47.929,14.293,388.62,6.6345,60432.2
2015-08-12 00:24:38,-375.574,-39.214,17.558,377.97,,81454.8
2015-08-12 00:25:42,-379.844,-39.704,17.383,382.25,,71649.4
2015-08-12 00:26:46,-379.014,-38.536,15.328,381.23,,71841.1
2015-08-12 00:27:50,-382.307,-40.645,25.854,385.24,,82619.0
2015-08-12 00:28:54,-381.305,-42.142,27.185,384.5,,67884.9
2015-08-12 00:29:58,-377.787,-44.736,24.826,381.15,5.9847,47611.1
2015-08-12 00:31:02,-377.484,-44.126,26.376,380.88,6.4509,49387.8
2015-08-12 00:32:06,,,,,,
2015-08-12 00:33:10,-377.255,-45.937,30.779,381.18,6.6578,48514.9
2015-08-12 00:34:14,-381.528,-45.063,30.552,385.28,6.409,47561.5
2015-08-12 00:35:18,-378.464,-44.523,14.912,381.31,6.7681,47365.5
2015-08-12 00:36:22,-380.603,-47.723,18.046,383.94,6.4229,47435.9
2015-08-12 00:37:26,-379.591,-45.219,16.683,382.58,6.4412,46062.5
2015-08-12 00:38:30,-379.628,-45.839,23.795,383.04,6.6335,47876.1
2015-08-12 00:39:34,-381.339,-47.489,18.646,384.67,7.2084,46102.8
2015-08-12 00:40:38,-386.234,-47.98,21.079,389.7,6.5339,47808.1
2015-08-12 00:41:42,-380.58,-45.901,14.558,383.56,6.8536,43874.2
2015-08-12 00:42:46,-379.287,-45.203,10.832,382.09,6.5683,45343.4
2015-08-12 00:43:50,-380.239,-44.313,9.669,382.9,6.4241,43085.0
2015-08-12 00:44:54,-384.174,-48.54,21.107,387.72,6.8265,50173.7
2015-08-12 00:45:58,-384.352,-47.423,12.993,387.44,6.8464,58496.6
2015-08-12 00:47:02,-384.021,-45.036,9.299,386.73,6.4623,57436.9
2015-08-12 00:48:06,-383.914,-44.504,6.859,386.52,6.6176,45597.5
2015-08-12 00:49:10,-384.669,-42.034,6.052,386.99,6.3766,49174.7
2015-08-12 00:50:14,-383.981,-40.746,3.155,386.14,6.7195,54082.8
2015-08-12 00:51:18,-389.987,-47.411,10.908,392.97,7.1372,55335.0
2015-08-12 00:52:22,-387.068,-39.177,1.002,389.05,6.1503,56707.6
2015-08-12 00:53:26,,,,,,
2015-08-12 00:54:30,-387.232,-37.607,3.631,389.06,7.1038,60716.9
2015-08-12 00:55:34,-388.603,-44.729,13.82,391.36,7.0746,73437.4
2015-08-12 00:56:38,-389.958,-42.317,13.289,392.42,7.1443,82375.3
2015-08-12 00:57:42,-394.589,-46.258,17.067,397.59,7.2674,78332.6
2015-08-12 00:58:46,-394.262,-45.849,19.92,397.34,7.0042,70024.0
2015-08-12 00:59:50,-399.682,-43.244,24.588,402.67,6.4402,61656.4
2015-08-12 01:00:54,-396.432,-44.797,31.111,400.04,5.7672,64523.6
2015-08-12 01:01:58,-394.43,-44.976,31.882,398.13,6.2022,65016.4
2015-08-12 01:03:02,-396.451,-43.326,27.876,399.67,6.3322,65398.3
2015-08-12 01:04:06,-399.523,-45.229,30.816,403.13,5.6827,76189.9
2015-08-12 01:05:10,,,,,,
2015-08-12 01:06:14,-397.086,-42.13,30.981,400.39,5.5146,57431.4
2015-08-12 01:07:18,-398.191,-43.078,30.579,401.55,6.2763,53881.7
2015-08-12 01:08:22,-393.539,-43.435,25.732,396.66,7.6932,
2015-08-12 01:09:26,-403.632,-40.252,27.047,406.42,,55121.2
2015-08-12 01:10:30,-404.62,-39.391,22.928,407.08,,45549.1
