datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
1999-10-18 00:00:20,-493.462,-11.506,24.344,494.15,6.1636,68077.8
1999-10-18 00:01:24,-484.109,-18.055,22.268,484.91,6.3519,56607.4
1999-10-18 00:02:28,-487.401,-16.535,29.3,488.5,6.8584,55968.1
1999-10-18 00:03:32,-475.463,-18.519,23.589,476.36,6.443,46359.2
1999-10-18 00:04:36,-476.696,-16.813,20.674,477.4,7.3338,63814.7
1999-10-18 00:05:40,-464.618,-19.662,21.646,465.49,6.7223,51600.3
1999-10-18 00:06:44,-461.929,-14.365,21.576,462.61,7.0144,52220.9
1999-10-18 00:07:48,-464.001,-11.559,21.063,464.58,7.0395,54077.6
1999-10-18 00:08:52,-445.074,17.99,24.363,446.05,9.0859,67456.8
1999-10-18 00:09:56,-442.45,14.707,24.685,443.33,6.9399,75216.2
1999-10-18 00:11:00,-446.421,10.822,29.767,447.48,8.8339,77433.2
1999-10-18 00:12:04,-449.053,14.711,25.532,449.96,7.669,70380.8
1999-10-18 00:13:08,-449.211,10.679,19.754,449.73,8.9263,68612.4
1999-10-18 00:14:12,-446.386,10.314,22.526,447.02,7.2764,65256.0
1999-10-18 00:15:16,-447.481,4.673,19.443,447.88,7.4612,68093.7
1999-10-18 00:16:20,-446.036,4.839,20.965,446.51,7.2419,63342.3
1999-10-18 00:17:24,-446.493,0.295,17.726,446.8,6.7684,66004.0
1999-10-18 00:18:28,-446.134,-2.478,17.907,446.46,6.7859,67973.2
1999-10-18 00:19:32,-446.791,-2.645,16.128,447.05,6.7946,63904.7
1999-10-18 00:20:36,-447.659,-6.005,15.46,447.93,6.7367,69850.2
1999-10-18 00:21:40,-446.038,-1.149,16.381,446.3,6.4775,66072.1
1999-10-18 00:22:44,-445.447,-0.867,16.042,445.7,6.4212,73662.9
1999-10-18 00:23:48,-442.63,4.228,19.201,443.02,6.8958,64671.6
1999-10-18 00:24:52,,,,,,
1999-10-18 00:25:56,-442.762,9.786,24.221,443.47,6.3681,67279.8
1999-10-18 00:27:00,-441.963,7.641,22.107,442.52,7.0355,62125.1
